"","tempFish","statArea","year","month","week","jDay","gear","fishNum","date","regName","aggProb","Region"
"17185","126_2009_troll_141_1035","126","2009",5,21,"141","troll","1035",2009-05-22,"Oregon/California",1,"Region 1"
"17186","126_2009_troll_141_1036","126","2009",5,21,"141","troll","1036",2009-05-22,"Columbia",0.93,"Region 1"
"17187","126_2009_troll_141_1036","126","2009",5,21,"141","troll","1036",2009-05-22,"Snake",0.06,"Region 2"
"17188","126_2009_troll_141_1037","126","2009",5,21,"141","troll","1037",2009-05-22,"Fraser River",1,"Region 1"
"17189","126_2009_troll_141_1037","126","2009",5,21,"141","troll","1037",2009-05-22,NA,NA,"Region 2"
"17190","126_2009_troll_141_1038","126","2009",5,21,"141","troll","1038",2009-05-22,"Fraser River",1,"Region 1"
"17191","126_2009_troll_141_1039","126","2009",5,21,"141","troll","1039",2009-05-22,"Columbia",0.99,"Region 1"
"17192","126_2009_troll_141_1040","126","2009",5,21,"141","troll","1040",2009-05-22,"Fraser River",0.99,"Region 1"
"17193","126_2009_troll_141_1041","126","2009",5,21,"141","troll","1041",2009-05-22,"Oregon/California",1,"Region 1"
"17194","126_2009_troll_141_1042","126","2009",5,21,"141","troll","1042",2009-05-22,"Columbia",0.96,"Region 1"
"17195","126_2009_troll_141_1042","126","2009",5,21,"141","troll","1042",2009-05-22,"Snake",0.02,"Region 2"
"17196","126_2009_troll_141_1042","126","2009",5,21,"141","troll","1042",2009-05-22,"Puget Sound",0.01,"Region 3"
"17197","126_2009_troll_141_1043","126","2009",5,21,"141","troll","1043",2009-05-22,"Columbia",0.99,"Region 1"
"17198","126_2009_troll_141_1044","126","2009",5,21,"141","troll","1044",2009-05-22,"Columbia",1,"Region 1"
"17199","126_2009_troll_141_1045","126","2009",5,21,"141","troll","1045",2009-05-22,"Fraser River",0.89,"Region 1"
"17200","126_2009_troll_141_1046","126","2009",5,21,"141","troll","1046",2009-05-22,"SOG",0.99,"Region 1"
"17201","126_2009_troll_141_1046","126","2009",5,21,"141","troll","1046",2009-05-22,"Puget Sound",0,"Region 2"
"17202","126_2009_troll_141_1047","126","2009",5,21,"141","troll","1047",2009-05-22,"Columbia",0.99,"Region 1"
"17203","126_2009_troll_141_1048","126","2009",5,21,"141","troll","1048",2009-05-22,"Fraser River",1,"Region 1"
"17204","126_2009_troll_141_1048","126","2009",5,21,"141","troll","1048",2009-05-22,"Puget Sound",0.01,"Region 2"
"17205","126_2009_troll_141_1048","126","2009",5,21,"141","troll","1048",2009-05-22,"SOG",0,"Region 3"
"17206","126_2009_troll_141_984","126","2009",5,21,"141","troll","984",2009-05-22,"Puget Sound",0.94,"Region 1"
"17207","126_2009_troll_141_985","126","2009",5,21,"141","troll","985",2009-05-22,"Puget Sound",0.98,"Region 1"
"17208","126_2009_troll_141_986","126","2009",5,21,"141","troll","986",2009-05-22,"Puget Sound",0.94,"Region 1"
"17209","126_2009_troll_141_987","126","2009",5,21,"141","troll","987",2009-05-22,"Puget Sound",0.79,"Region 1"
"17210","126_2009_troll_141_987","126","2009",5,21,"141","troll","987",2009-05-22,"Fraser River",0.07,"Region 2"
"17211","126_2009_troll_141_987","126","2009",5,21,"141","troll","987",2009-05-22,"North/Central BC",0.07,"Region 3"
"17212","126_2009_troll_141_988","126","2009",5,21,"141","troll","988",2009-05-22,"Columbia",0.99,"Region 1"
"17213","126_2009_troll_141_989","126","2009",5,21,"141","troll","989",2009-05-22,"Puget Sound",0.95,"Region 1"
"17214","126_2009_troll_141_990","126","2009",5,21,"141","troll","990",2009-05-22,"Oregon/California",0.64,"Region 1"
"17215","126_2009_troll_141_990","126","2009",5,21,"141","troll","990",2009-05-22,"Columbia",0.24,"Region 2"
"17216","126_2009_troll_141_991","126","2009",5,21,"141","troll","991",2009-05-22,"Columbia",0.97,"Region 1"
"17217","126_2009_troll_141_992","126","2009",5,21,"141","troll","992",2009-05-22,"Fraser River",1,"Region 1"
"17218","126_2009_troll_141_992","126","2009",5,21,"141","troll","992",2009-05-22,NA,NA,"Region 2"
"17219","126_2009_troll_141_993","126","2009",5,21,"141","troll","993",2009-05-22,"North/Central BC",0.99,"Region 1"
"17220","126_2009_troll_141_994","126","2009",5,21,"141","troll","994",2009-05-22,"Fraser River",0.85,"Region 1"
"17221","126_2009_troll_141_994","126","2009",5,21,"141","troll","994",2009-05-22,"Puget Sound",0.1,"Region 2"
"17222","126_2009_troll_141_995","126","2009",5,21,"141","troll","995",2009-05-22,"Fraser River",1,"Region 1"
"17223","126_2009_troll_141_995","126","2009",5,21,"141","troll","995",2009-05-22,"Puget Sound",0,"Region 2"
"17224","126_2009_troll_141_995","126","2009",5,21,"141","troll","995",2009-05-22,NA,NA,"Region 3"
"17225","126_2009_troll_141_996","126","2009",5,21,"141","troll","996",2009-05-22,"Fraser River",0.97,"Region 1"
"17226","126_2009_troll_141_996","126","2009",5,21,"141","troll","996",2009-05-22,"Oregon/California",0.02,"Region 2"
"17227","126_2009_troll_141_996","126","2009",5,21,"141","troll","996",2009-05-22,"WCVI",0,"Region 3"
"17228","126_2009_troll_141_997","126","2009",5,21,"141","troll","997",2009-05-22,"Fraser River",0.97,"Region 1"
"17229","126_2009_troll_141_997","126","2009",5,21,"141","troll","997",2009-05-22,"Puget Sound",0.03,"Region 2"
"17230","126_2009_troll_141_998","126","2009",5,21,"141","troll","998",2009-05-22,"Fraser River",1,"Region 1"
"17231","126_2009_troll_141_998","126","2009",5,21,"141","troll","998",2009-05-22,"Columbia",0,"Region 2"
"17232","126_2009_troll_141_998","126","2009",5,21,"141","troll","998",2009-05-22,"Oregon/California",0,"Region 3"
"17233","126_2009_troll_141_999","126","2009",5,21,"141","troll","999",2009-05-22,"Columbia",1,"Region 1"
"17234","126_2009_troll_145_1049","126","2009",5,21,"145","troll","1049",2009-05-26,"Columbia",0.78,"Region 1"
"17235","126_2009_troll_145_1049","126","2009",5,21,"145","troll","1049",2009-05-26,"Snake",0.07,"Region 2"
"17236","126_2009_troll_145_1050","126","2009",5,21,"145","troll","1050",2009-05-26,"Columbia",0.68,"Region 1"
"17237","126_2009_troll_145_1050","126","2009",5,21,"145","troll","1050",2009-05-26,"Snake",0.18,"Region 2"
"17238","126_2009_troll_145_1051","126","2009",5,21,"145","troll","1051",2009-05-26,"Columbia",0.9,"Region 1"
"17239","126_2009_troll_145_1051","126","2009",5,21,"145","troll","1051",2009-05-26,"Puget Sound",0.05,"Region 2"
"17240","126_2009_troll_145_1051","126","2009",5,21,"145","troll","1051",2009-05-26,"Oregon/California",0.01,"Region 3"
"17241","126_2009_troll_145_1052","126","2009",5,21,"145","troll","1052",2009-05-26,"Columbia",1.01,"Region 1"
"17242","126_2009_troll_145_1053","126","2009",5,21,"145","troll","1053",2009-05-26,"Fraser River",0.99,"Region 1"
"17243","126_2009_troll_145_1054","126","2009",5,21,"145","troll","1054",2009-05-26,"Columbia",0.99,"Region 1"
"17244","126_2009_troll_145_1055","126","2009",5,21,"145","troll","1055",2009-05-26,"Columbia",0.89,"Region 1"
"17245","126_2009_troll_145_1056","126","2009",5,21,"145","troll","1056",2009-05-26,"Puget Sound",0.82,"Region 1"
"17246","126_2009_troll_145_1057","126","2009",5,21,"145","troll","1057",2009-05-26,"Columbia",0.99,"Region 1"
"17247","126_2009_troll_145_1058","126","2009",5,21,"145","troll","1058",2009-05-26,"Columbia",0.95,"Region 1"
"17248","126_2009_troll_145_1058","126","2009",5,21,"145","troll","1058",2009-05-26,"Snake",0.04,"Region 2"
"17249","126_2009_troll_145_1059","126","2009",5,21,"145","troll","1059",2009-05-26,"Puget Sound",0.95,"Region 1"
"17250","126_2009_troll_145_1060","126","2009",5,21,"145","troll","1060",2009-05-26,"Columbia",1,"Region 1"
"17251","126_2009_troll_145_1060","126","2009",5,21,"145","troll","1060",2009-05-26,NA,NA,"Region 2"
"17252","126_2009_troll_145_1061","126","2009",5,21,"145","troll","1061",2009-05-26,"Fraser River",0.71,"Region 1"
"17253","126_2009_troll_145_1061","126","2009",5,21,"145","troll","1061",2009-05-26,"Puget Sound",0.24,"Region 2"
"17254","126_2009_troll_145_1062","126","2009",5,21,"145","troll","1062",2009-05-26,"Columbia",0.99,"Region 1"
"17255","126_2009_troll_145_1062","126","2009",5,21,"145","troll","1062",2009-05-26,"Snake",0,"Region 2"
"17256","126_2009_troll_145_1063","126","2009",5,21,"145","troll","1063",2009-05-26,"Puget Sound",0.9,"Region 1"
"17257","126_2009_troll_145_1064","126","2009",5,21,"145","troll","1064",2009-05-26,"Oregon/California",0.99,"Region 1"
"17258","126_2009_troll_145_1064","126","2009",5,21,"145","troll","1064",2009-05-26,"Columbia",0,"Region 2"
"17259","126_2009_troll_145_1064","126","2009",5,21,"145","troll","1064",2009-05-26,"Fraser River",0,"Region 3"
"17260","126_2009_troll_145_1064","126","2009",5,21,"145","troll","1064",2009-05-26,"Puget Sound",0,"Region 4"
"17261","126_2009_troll_145_1065","126","2009",5,21,"145","troll","1065",2009-05-26,"Columbia",1,"Region 1"
"17262","126_2009_troll_145_1066","126","2009",5,21,"145","troll","1066",2009-05-26,"Fraser River",0.99,"Region 1"
"17263","126_2009_troll_145_1067","126","2009",5,21,"145","troll","1067",2009-05-26,"Fraser River",1,"Region 1"
"17264","126_2009_troll_145_1067","126","2009",5,21,"145","troll","1067",2009-05-26,"Puget Sound",0,"Region 2"
"17265","126_2009_troll_145_1067","126","2009",5,21,"145","troll","1067",2009-05-26,NA,NA,"Region 3"
"17266","126_2009_troll_145_1068","126","2009",5,21,"145","troll","1068",2009-05-26,"Fraser River",1,"Region 1"
"17267","126_2009_troll_145_1068","126","2009",5,21,"145","troll","1068",2009-05-26,"North/Central BC",0,"Region 2"
"17268","126_2009_troll_145_1069","126","2009",5,21,"145","troll","1069",2009-05-26,"Columbia",1,"Region 1"
"17269","126_2009_troll_145_1070","126","2009",5,21,"145","troll","1070",2009-05-26,"SOG",1,"Region 1"
"17270","126_2009_troll_145_1071","126","2009",5,21,"145","troll","1071",2009-05-26,"Puget Sound",0.94,"Region 1"
"17271","126_2009_troll_145_1072","126","2009",5,21,"145","troll","1072",2009-05-26,"Oregon/California",1,"Region 1"
"17272","126_2009_troll_145_1072","126","2009",5,21,"145","troll","1072",2009-05-26,NA,NA,"Region 2"
"17273","126_2009_troll_145_1073","126","2009",5,21,"145","troll","1073",2009-05-26,"Puget Sound",0.62,"Region 1"
"17274","126_2009_troll_145_1074","126","2009",5,21,"145","troll","1074",2009-05-26,"Puget Sound",0.99,"Region 1"
"17275","126_2009_troll_145_1075","126","2009",5,21,"145","troll","1075",2009-05-26,"Puget Sound",0.9,"Region 1"
"17276","126_2009_troll_145_1076","126","2009",5,21,"145","troll","1076",2009-05-26,"Columbia",0.91,"Region 1"
"17277","126_2009_troll_145_1077","126","2009",5,21,"145","troll","1077",2009-05-26,"Columbia",0.93,"Region 1"
"17278","126_2009_troll_145_1077","126","2009",5,21,"145","troll","1077",2009-05-26,"Snake",0.04,"Region 2"
"17279","126_2009_troll_145_1078","126","2009",5,21,"145","troll","1078",2009-05-26,"Puget Sound",1,"Region 1"
"17280","126_2009_troll_145_1079","126","2009",5,21,"145","troll","1079",2009-05-26,"Fraser River",1,"Region 1"
"17281","126_2009_troll_145_1079","126","2009",5,21,"145","troll","1079",2009-05-26,"Columbia",0,"Region 2"
"17282","126_2009_troll_145_1079","126","2009",5,21,"145","troll","1079",2009-05-26,"Puget Sound",0,"Region 3"
"17283","126_2009_troll_145_1080","126","2009",5,21,"145","troll","1080",2009-05-26,"SOG",0.68,"Region 1"
"17284","126_2009_troll_145_1080","126","2009",5,21,"145","troll","1080",2009-05-26,"Puget Sound",0.28,"Region 2"
"17285","126_2009_troll_145_1081","126","2009",5,21,"145","troll","1081",2009-05-26,"Puget Sound",0.51,"Region 1"
"17286","126_2009_troll_145_1081","126","2009",5,21,"145","troll","1081",2009-05-26,"SOG",0.49,"Region 2"
"17287","126_2009_troll_145_1081","126","2009",5,21,"145","troll","1081",2009-05-26,"WCVI",0,"Region 3"
"17288","126_2009_troll_145_1082","126","2009",5,21,"145","troll","1082",2009-05-26,"Columbia",1,"Region 1"
"17289","126_2009_troll_145_1083","126","2009",5,21,"145","troll","1083",2009-05-26,"SOG",0.99,"Region 1"
"17290","126_2009_troll_145_1083","126","2009",5,21,"145","troll","1083",2009-05-26,"Oregon/California",0,"Region 2"
"17291","126_2009_troll_145_1083","126","2009",5,21,"145","troll","1083",2009-05-26,"Puget Sound",0,"Region 3"
"17292","126_2009_troll_145_1084","126","2009",5,21,"145","troll","1084",2009-05-26,"Columbia",0.96,"Region 1"
"17293","126_2009_troll_145_1085","126","2009",5,21,"145","troll","1085",2009-05-26,"Fraser River",1,"Region 1"
"17294","126_2009_troll_145_1085","126","2009",5,21,"145","troll","1085",2009-05-26,NA,NA,"Region 2"
"17295","126_2009_troll_145_1086","126","2009",5,21,"145","troll","1086",2009-05-26,"North/Central BC",1,"Region 1"
"17296","126_2009_troll_145_1087","126","2009",5,21,"145","troll","1087",2009-05-26,"Puget Sound",0.8,"Region 1"
"17297","126_2009_troll_145_1088","126","2009",5,21,"145","troll","1088",2009-05-26,"Puget Sound",0.94,"Region 1"
"17298","126_2009_troll_145_1089","126","2009",5,21,"145","troll","1089",2009-05-26,"Fraser River",0.53,"Region 1"
"17299","126_2009_troll_145_1089","126","2009",5,21,"145","troll","1089",2009-05-26,"North/Central BC",0.34,"Region 2"
"17300","126_2009_troll_145_1090","126","2009",5,21,"145","troll","1090",2009-05-26,"Fraser River",0.55,"Region 1"
"17301","126_2009_troll_145_1090","126","2009",5,21,"145","troll","1090",2009-05-26,"WCVI",0.33,"Region 2"
"17302","126_2009_troll_145_1090","126","2009",5,21,"145","troll","1090",2009-05-26,"Puget Sound",0.03,"Region 3"
"17303","126_2009_troll_145_1091","126","2009",5,21,"145","troll","1091",2009-05-26,"Columbia",0.98,"Region 1"
"17304","126_2009_troll_145_1091","126","2009",5,21,"145","troll","1091",2009-05-26,"Fraser River",0.01,"Region 2"
"17305","126_2009_troll_145_1092","126","2009",5,21,"145","troll","1092",2009-05-26,"Columbia",0.99,"Region 1"
"17306","126_2009_troll_145_1092","126","2009",5,21,"145","troll","1092",2009-05-26,"Snake",0.01,"Region 2"
"17307","126_2009_troll_145_1093","126","2009",5,21,"145","troll","1093",2009-05-26,"Fraser River",1,"Region 1"
"17308","126_2009_troll_145_1093","126","2009",5,21,"145","troll","1093",2009-05-26,NA,NA,"Region 2"
"17309","126_2009_troll_145_1094","126","2009",5,21,"145","troll","1094",2009-05-26,"Fraser River",1,"Region 1"
"17310","126_2009_troll_145_1094","126","2009",5,21,"145","troll","1094",2009-05-26,NA,NA,"Region 2"
"17311","126_2009_troll_145_1095","126","2009",5,21,"145","troll","1095",2009-05-26,"North/Central BC",0.72,"Region 1"
"17312","126_2009_troll_145_1095","126","2009",5,21,"145","troll","1095",2009-05-26,"Fraser River",0.05,"Region 2"
"17313","126_2009_troll_145_1096","126","2009",5,21,"145","troll","1096",2009-05-26,"Puget Sound",0.91,"Region 1"
"17314","126_2009_troll_145_1097","126","2009",5,21,"145","troll","1097",2009-05-26,"Puget Sound",0.57,"Region 1"
"17315","126_2009_troll_145_1097","126","2009",5,21,"145","troll","1097",2009-05-26,"Columbia",0.33,"Region 2"
"17316","126_2009_troll_145_1098","126","2009",5,21,"145","troll","1098",2009-05-26,"Columbia",0.63,"Region 1"
"17317","126_2009_troll_145_1098","126","2009",5,21,"145","troll","1098",2009-05-26,"Snake",0.15,"Region 2"
"17318","126_2009_troll_145_1099","126","2009",5,21,"145","troll","1099",2009-05-26,"Columbia",0.99,"Region 1"
"17319","126_2009_troll_145_1100","126","2009",5,21,"145","troll","1100",2009-05-26,"Oregon/California",1,"Region 1"
"17320","126_2009_troll_145_1100","126","2009",5,21,"145","troll","1100",2009-05-26,"Coastal Washington",0,"Region 2"
"17321","126_2009_troll_145_1100","126","2009",5,21,"145","troll","1100",2009-05-26,"North/Central BC",0,"Region 3"
"17322","126_2009_troll_145_1101","126","2009",5,21,"145","troll","1101",2009-05-26,"WCVI",0.98,"Region 1"
"17323","126_2009_troll_145_1102","126","2009",5,21,"145","troll","1102",2009-05-26,"Oregon/California",1,"Region 1"
"17324","126_2009_troll_145_1102","126","2009",5,21,"145","troll","1102",2009-05-26,NA,NA,"Region 2"
"17325","126_2009_troll_145_1103","126","2009",5,21,"145","troll","1103",2009-05-26,"Columbia",1,"Region 1"
"17326","126_2009_troll_16_1","126","2009",1,3,"16","troll","1",2009-01-17,"Columbia",0.99,"Region 1"
"17327","126_2009_troll_16_10","126","2009",1,3,"16","troll","10",2009-01-17,"Columbia",0.99,"Region 1"
"17328","126_2009_troll_16_100","126","2009",1,3,"16","troll","100",2009-01-17,"Columbia",1,"Region 1"
"17329","126_2009_troll_16_100","126","2009",1,3,"16","troll","100",2009-01-17,"Snake",0,"Region 2"
"17330","126_2009_troll_16_101","126","2009",1,3,"16","troll","101",2009-01-17,"Puget Sound",0.8,"Region 1"
"17331","126_2009_troll_16_102","126","2009",1,3,"16","troll","102",2009-01-17,"Puget Sound",0.98,"Region 1"
"17332","126_2009_troll_16_103","126","2009",1,3,"16","troll","103",2009-01-17,"Columbia",1,"Region 1"
"17333","126_2009_troll_16_104","126","2009",1,3,"16","troll","104",2009-01-17,"Columbia",0.52,"Region 1"
"17334","126_2009_troll_16_104","126","2009",1,3,"16","troll","104",2009-01-17,"Snake",0.38,"Region 2"
"17335","126_2009_troll_16_105","126","2009",1,3,"16","troll","105",2009-01-17,"Columbia",0.99,"Region 1"
"17336","126_2009_troll_16_105","126","2009",1,3,"16","troll","105",2009-01-17,"Oregon/California",0.01,"Region 2"
"17337","126_2009_troll_16_105","126","2009",1,3,"16","troll","105",2009-01-17,"Puget Sound",0,"Region 3"
"17338","126_2009_troll_16_106","126","2009",1,3,"16","troll","106",2009-01-17,"Fraser River",0.98,"Region 1"
"17339","126_2009_troll_16_106","126","2009",1,3,"16","troll","106",2009-01-17,"Columbia",0.01,"Region 2"
"17340","126_2009_troll_16_11","126","2009",1,3,"16","troll","11",2009-01-17,"Puget Sound",0.99,"Region 1"
"17341","126_2009_troll_16_12","126","2009",1,3,"16","troll","12",2009-01-17,"Columbia",0.99,"Region 1"
"17342","126_2009_troll_16_13","126","2009",1,3,"16","troll","13",2009-01-17,"Columbia",1,"Region 1"
"17343","126_2009_troll_16_14","126","2009",1,3,"16","troll","14",2009-01-17,"Columbia",0.98,"Region 1"
"17344","126_2009_troll_16_15","126","2009",1,3,"16","troll","15",2009-01-17,"SOG",1,"Region 1"
"17345","126_2009_troll_16_16","126","2009",1,3,"16","troll","16",2009-01-17,"Puget Sound",0.69,"Region 1"
"17346","126_2009_troll_16_16","126","2009",1,3,"16","troll","16",2009-01-17,"Fraser River",0.25,"Region 2"
"17347","126_2009_troll_16_17","126","2009",1,3,"16","troll","17",2009-01-17,"Columbia",0.99,"Region 1"
"17348","126_2009_troll_16_18","126","2009",1,3,"16","troll","18",2009-01-17,"Columbia",1,"Region 1"
"17349","126_2009_troll_16_19","126","2009",1,3,"16","troll","19",2009-01-17,"Fraser River",1,"Region 1"
"17350","126_2009_troll_16_2","126","2009",1,3,"16","troll","2",2009-01-17,"Puget Sound",0.98,"Region 1"
"17351","126_2009_troll_16_2","126","2009",1,3,"16","troll","2",2009-01-17,"SOG",0,"Region 2"
"17352","126_2009_troll_16_20","126","2009",1,3,"16","troll","20",2009-01-17,"Columbia",0.94,"Region 1"
"17353","126_2009_troll_16_20","126","2009",1,3,"16","troll","20",2009-01-17,"Snake",0.05,"Region 2"
"17354","126_2009_troll_16_21","126","2009",1,3,"16","troll","21",2009-01-17,"Fraser River",1,"Region 1"
"17355","126_2009_troll_16_21","126","2009",1,3,"16","troll","21",2009-01-17,"Puget Sound",0,"Region 2"
"17356","126_2009_troll_16_21","126","2009",1,3,"16","troll","21",2009-01-17,NA,NA,"Region 3"
"17357","126_2009_troll_16_22","126","2009",1,3,"16","troll","22",2009-01-17,"Puget Sound",0.88,"Region 1"
"17358","126_2009_troll_16_23","126","2009",1,3,"16","troll","23",2009-01-17,"Columbia",0.98,"Region 1"
"17359","126_2009_troll_16_24","126","2009",1,3,"16","troll","24",2009-01-17,"Columbia",0.55,"Region 1"
"17360","126_2009_troll_16_24","126","2009",1,3,"16","troll","24",2009-01-17,"Snake",0.45,"Region 2"
"17361","126_2009_troll_16_25","126","2009",1,3,"16","troll","25",2009-01-17,"Puget Sound",0.89,"Region 1"
"17362","126_2009_troll_16_26","126","2009",1,3,"16","troll","26",2009-01-17,"Columbia",0.99,"Region 1"
"17363","126_2009_troll_16_27","126","2009",1,3,"16","troll","27",2009-01-17,"Puget Sound",0.96,"Region 1"
"17364","126_2009_troll_16_28","126","2009",1,3,"16","troll","28",2009-01-17,"Puget Sound",1,"Region 1"
"17365","126_2009_troll_16_28","126","2009",1,3,"16","troll","28",2009-01-17,"SOG",0,"Region 2"
"17366","126_2009_troll_16_29","126","2009",1,3,"16","troll","29",2009-01-17,"Puget Sound",0.94,"Region 1"
"17367","126_2009_troll_16_3","126","2009",1,3,"16","troll","3",2009-01-17,"Puget Sound",0.98,"Region 1"
"17368","126_2009_troll_16_30","126","2009",1,3,"16","troll","30",2009-01-17,"Columbia",0.91,"Region 1"
"17369","126_2009_troll_16_31","126","2009",1,3,"16","troll","31",2009-01-17,"Columbia",1.01,"Region 1"
"17370","126_2009_troll_16_32","126","2009",1,3,"16","troll","32",2009-01-17,"Puget Sound",0.89,"Region 1"
"17371","126_2009_troll_16_32","126","2009",1,3,"16","troll","32",2009-01-17,"North/Central BC",0.07,"Region 2"
"17372","126_2009_troll_16_32","126","2009",1,3,"16","troll","32",2009-01-17,"Fraser River",0.01,"Region 3"
"17373","126_2009_troll_16_33","126","2009",1,3,"16","troll","33",2009-01-17,"Oregon/California",0.99,"Region 1"
"17374","126_2009_troll_16_33","126","2009",1,3,"16","troll","33",2009-01-17,"Columbia",0.01,"Region 2"
"17375","126_2009_troll_16_33","126","2009",1,3,"16","troll","33",2009-01-17,"Coastal Washington",0,"Region 3"
"17376","126_2009_troll_16_34","126","2009",1,3,"16","troll","34",2009-01-17,"Columbia",0.99,"Region 1"
"17377","126_2009_troll_16_35","126","2009",1,3,"16","troll","35",2009-01-17,"Columbia",1,"Region 1"
"17378","126_2009_troll_16_36","126","2009",1,3,"16","troll","36",2009-01-17,"Columbia",0.96,"Region 1"
"17379","126_2009_troll_16_37","126","2009",1,3,"16","troll","37",2009-01-17,"Puget Sound",0.98,"Region 1"
"17380","126_2009_troll_16_37","126","2009",1,3,"16","troll","37",2009-01-17,"SOG",0.01,"Region 2"
"17381","126_2009_troll_16_38","126","2009",1,3,"16","troll","38",2009-01-17,"Columbia",0.99,"Region 1"
"17382","126_2009_troll_16_39","126","2009",1,3,"16","troll","39",2009-01-17,"Puget Sound",0.88,"Region 1"
"17383","126_2009_troll_16_4","126","2009",1,3,"16","troll","4",2009-01-17,"Columbia",0.91,"Region 1"
"17384","126_2009_troll_16_40","126","2009",1,3,"16","troll","40",2009-01-17,"Columbia",1,"Region 1"
"17385","126_2009_troll_16_41","126","2009",1,3,"16","troll","41",2009-01-17,"Columbia",0.99,"Region 1"
"17386","126_2009_troll_16_42","126","2009",1,3,"16","troll","42",2009-01-17,"Fraser River",1,"Region 1"
"17387","126_2009_troll_16_42","126","2009",1,3,"16","troll","42",2009-01-17,NA,NA,"Region 2"
"17388","126_2009_troll_16_43","126","2009",1,3,"16","troll","43",2009-01-17,"Puget Sound",0.95,"Region 1"
"17389","126_2009_troll_16_44","126","2009",1,3,"16","troll","44",2009-01-17,"Puget Sound",0.47,"Region 1"
"17390","126_2009_troll_16_44","126","2009",1,3,"16","troll","44",2009-01-17,"WCVI",0.4,"Region 2"
"17391","126_2009_troll_16_45","126","2009",1,3,"16","troll","45",2009-01-17,"Columbia",0.84,"Region 1"
"17392","126_2009_troll_16_46","126","2009",1,3,"16","troll","46",2009-01-17,"Columbia",0.99,"Region 1"
"17393","126_2009_troll_16_47","126","2009",1,3,"16","troll","47",2009-01-17,"Snake",0.85,"Region 1"
"17394","126_2009_troll_16_47","126","2009",1,3,"16","troll","47",2009-01-17,"Columbia",0.14,"Region 2"
"17395","126_2009_troll_16_48","126","2009",1,3,"16","troll","48",2009-01-17,"Columbia",0.99,"Region 1"
"17396","126_2009_troll_16_49","126","2009",1,3,"16","troll","49",2009-01-17,"Columbia",0.99,"Region 1"
"17397","126_2009_troll_16_49","126","2009",1,3,"16","troll","49",2009-01-17,"Snake",0,"Region 2"
"17398","126_2009_troll_16_5","126","2009",1,3,"16","troll","5",2009-01-17,"Columbia",0.98,"Region 1"
"17399","126_2009_troll_16_50","126","2009",1,3,"16","troll","50",2009-01-17,"Puget Sound",0.98,"Region 1"
"17400","126_2009_troll_16_51","126","2009",1,3,"16","troll","51",2009-01-17,"SOG",1,"Region 1"
"17401","126_2009_troll_16_51","126","2009",1,3,"16","troll","51",2009-01-17,"Puget Sound",0,"Region 2"
"17402","126_2009_troll_16_51","126","2009",1,3,"16","troll","51",2009-01-17,NA,NA,"Region 3"
"17403","126_2009_troll_16_52","126","2009",1,3,"16","troll","52",2009-01-17,"Columbia",1,"Region 1"
"17404","126_2009_troll_16_53","126","2009",1,3,"16","troll","53",2009-01-17,"Columbia",0.91,"Region 1"
"17405","126_2009_troll_16_54","126","2009",1,3,"16","troll","54",2009-01-17,"Columbia",0.81,"Region 1"
"17406","126_2009_troll_16_54","126","2009",1,3,"16","troll","54",2009-01-17,"Snake",0.16,"Region 2"
"17407","126_2009_troll_16_55","126","2009",1,3,"16","troll","55",2009-01-17,"Puget Sound",0.99,"Region 1"
"17408","126_2009_troll_16_56","126","2009",1,3,"16","troll","56",2009-01-17,"Columbia",0.92,"Region 1"
"17409","126_2009_troll_16_56","126","2009",1,3,"16","troll","56",2009-01-17,"Snake",0.05,"Region 2"
"17410","126_2009_troll_16_57","126","2009",1,3,"16","troll","57",2009-01-17,"Puget Sound",1,"Region 1"
"17411","126_2009_troll_16_58","126","2009",1,3,"16","troll","58",2009-01-17,"Puget Sound",0.94,"Region 1"
"17412","126_2009_troll_16_59","126","2009",1,3,"16","troll","59",2009-01-17,"Puget Sound",0.99,"Region 1"
"17413","126_2009_troll_16_6","126","2009",1,3,"16","troll","6",2009-01-17,"Puget Sound",0.85,"Region 1"
"17414","126_2009_troll_16_60","126","2009",1,3,"16","troll","60",2009-01-17,"Puget Sound",0.93,"Region 1"
"17415","126_2009_troll_16_61","126","2009",1,3,"16","troll","61",2009-01-17,"Puget Sound",1,"Region 1"
"17416","126_2009_troll_16_61","126","2009",1,3,"16","troll","61",2009-01-17,NA,NA,"Region 2"
"17417","126_2009_troll_16_62","126","2009",1,3,"16","troll","62",2009-01-17,"Columbia",0.89,"Region 1"
"17418","126_2009_troll_16_62","126","2009",1,3,"16","troll","62",2009-01-17,"Snake",0.08,"Region 2"
"17419","126_2009_troll_16_63","126","2009",1,3,"16","troll","63",2009-01-17,"Puget Sound",1,"Region 1"
"17420","126_2009_troll_16_64","126","2009",1,3,"16","troll","64",2009-01-17,"Puget Sound",0.97,"Region 1"
"17421","126_2009_troll_16_65","126","2009",1,3,"16","troll","65",2009-01-17,"Columbia",0.41,"Region 1"
"17422","126_2009_troll_16_65","126","2009",1,3,"16","troll","65",2009-01-17,"Puget Sound",0.23,"Region 2"
"17423","126_2009_troll_16_66","126","2009",1,3,"16","troll","66",2009-01-17,"Puget Sound",0.61,"Region 1"
"17424","126_2009_troll_16_66","126","2009",1,3,"16","troll","66",2009-01-17,"Snake",0.24,"Region 2"
"17425","126_2009_troll_16_67","126","2009",1,3,"16","troll","67",2009-01-17,"Columbia",1,"Region 1"
