record_code,format_version,submission_date,reporting_agency,sampling_agency,recovery_id,species,run_year,recovery_date,recovery_date_type,period_type,period,fishery,gear,adclip_selective_fishery,estimation_level,recovery_location_code,sampling_site,recorded_mark,sex,weight,weight_code,weight_type,length,length_code,length_type,detection_method,tag_status,tag_code,tag_type,sequential_number,sequential_column_number,sequential_row_number,catch_sample_id,sample_type,sampled_maturity,sampled_run,sampled_length_range,sampled_sex,sampled_mark,estimated_number
"R","4.1","20200124","CDFO","CDFO","C760120","1","2011","20110521","C","7","21","10","33","N","3","2MS02M114       746","8","5000",,,,,"775","0","1","E","1","633895","12",,,,"00021121","1",,,,,,"4.24"
"R","4.1","20200124","CDFO","CDFO","C760122","1","2011","20110521","C","7","21","10","33","N","3","2MS02M114       746","8","0000",,,,,"786","0","1","E","1","186243","12",,,,"00021121","1",,,,,,"4.24"
"R","4.1","20200124","CDFO","CDFO","C760115","1","2011","20110521","C","7","21","10","33","N","3","2MS02M114       746","8","0000",,,,,"705","0","1","E","1","054867","12",,,,"00021121","1",,,,,,"4.24"
"R","4.1","20200124","CDFO","CDFO","C760109","1","2011","20110521","C","7","21","10","33","N","3","2MS02M114       746","8","5000",,,,,"804","0","1","E","1","634184","12",,,,"00021121","1",,,,,,"4.24"
"R","4.1","20200124","CDFO","CDFO","C760107","1","2011","20110521","C","7","21","10","33","N","3","2MS02M114       746","8","5000",,,,,"690","0","1","E","1","103680","12",,,,"00021121","1",,,,,,"4.24"
"R","4.1","20200124","CDFO","CDFO","C760128","1","2011","20110521","C","7","21","10","33","N","3","2MS02M114       746","8","5000",,,,,"746","0","1","E","1","634182","12",,,,"00021121","1",,,,,,"4.24"
"R","4.1","20200124","CDFO","CDFO","C760125","1","2011","20110521","C","7","21","10","33","N","3","2MS02M114       746","8","5000",,,,,"715","0","1","E","1","612716","12",,,,"00021121","1",,,,,,"4.24"
"R","4.1","20200124","CDFO","CDFO","C760124","1","2011","20110521","C","7","21","10","33","N","3","2MS02M114       746","8","5000",,,,,"734","0","1","E","1","210790","12",,,,"00021121","1",,,,,,"4.24"
"R","4.1","20200124","CDFO","CDFO","C760123","1","2011","20110521","C","7","21","10","33","N","3","2MS02M114       746","8","5000",,,,,"671","0","1","E","1","0501040909","15",,,,"00021121","1",,,,,,"4.24"
"R","4.1","20200124","CDFO","CDFO","C760129","1","2011","20110521","C","7","21","10","33","N","3","2MS02M114       746","8","0000",,,,,"743","0","1","E","1","634270","12",,,,"00021121","1",,,,,,"4.24"
"R","4.1","20200124","CDFO","CDFO","C760137","1","2011","20110521","C","7","21","10","33","N","3","2MS02H023       739","8","5000",,,,,,,,"E","1","634694","12",,,,"00021121","1",,,,,,"4.24"
"R","4.1","20200124","CDFO","CDFO","C760138","1","2011","20110521","C","7","21","10","33","N","3","2MS02H023       739","8","0000",,,,,,,,"E","1","612522","12",,,,"00021121","1",,,,,,"4.24"
"R","4.1","20200124","CDFO","CDFO","C760133","1","2011","20110521","C","7","21","10","33","N","3","2MS02H023       739","8","0000",,,,,,,,"E","1","634681","13",,,,"00021121","1",,,,,,"4.24"
"R","4.1","20200124","CDFO","CDFO","C760135","1","2011","20110521","C","7","21","10","33","N","3","2MS02H023       739","8","0000",,,,,,,,"E","1","612522","12",,,,"00021121","1",,,,,,"4.24"
"R","4.1","20200124","CDFO","CDFO","C760134","1","2011","20110521","C","7","21","10","33","N","3","2MS02H023       739","8","5000",,,,,,,,"E","1","180482","12",,,,"00021121","1",,,,,,"4.24"
"R","4.1","20200124","CDFO","CDFO","C760136","1","2011","20110521","C","7","21","10","33","N","3","2MS02H023       739","8","5000",,,,,,,,"E","1","634182","12",,,,"00021121","1",,,,,,"4.24"
"R","4.1","20200124","CDFO","CDFO","C760140","1","2011","20110521","C","7","21","10","33","N","3","2MS02H023       739","8","5000",,,,,,,,"E","1","633872","12",,,,"00021121","1",,,,,,"4.24"
"R","4.1","20200124","CDFO","CDFO","C760166","1","2011","20110521","C","7","21","10","33","N","3","2MS02H023       739","8","5000",,,,,,,,"E","1","180469","12",,,,"00021121","1",,,,,,"4.24"
"R","4.1","20200124","CDFO","CDFO","C760160","1","2011","20110521","C","7","21","10","33","N","3","2MS02H023       739","8","0000",,,,,,,,"E","1","634270","12",,,,"00021121","1",,,,,,"4.24"
"R","4.1","20200124","CDFO","CDFO","C760172","1","2011","20110521","C","7","21","10","33","N","3","2MS02H023       739","8","5000",,,,,,,,"E","1","634272","12",,,,"00021121","1",,,,,,"4.24"
"R","4.1","20200124","CDFO","CDFO","C760163","1","2011","20110521","C","7","21","10","33","N","3","2MS02H023       739","8","0000",,,,,,,,"E","1","634681","13",,,,"00021121","1",,,,,,"4.24"
"R","4.1","20200124","CDFO","CDFO","C760161","1","2011","20110521","C","7","21","10","33","N","3","2MS02H023       739","8","0000",,,,,,,,"E","1","180481","12",,,,"00021121","1",,,,,,"4.24"
"R","4.1","20200124","CDFO","CDFO","C746690","1","2011","20110507","C","7","19","10","33","N","3","2MS02H024       750","8","5000",,,,,"665","0","1","E","1","053480","12",,,,"00021119","1",,,,,,"4.24"
"R","4.1","20200124","CDFO","CDFO","C746691","1","2011","20110507","C","7","19","10","33","N","3","2MS02H024       750","8","5000",,,,,"650","0","1","E","1","054864","12",,,,"00021119","1",,,,,,"4.24"
"R","4.1","20200124","CDFO","CDFO","C746692","1","2011","20110514","C","7","20","10","33","N","3","2MS02H024       753","8","5000",,,,,"740","0","1","E","1","634286","12",,,,"00021120","1",,,,,,"4.24"
"R","4.1","20200124","CDFO","CDFO","C746693","1","2011","20110514","C","7","20","10","33","N","3","2MS02H024       753","8","5000",,,,,"730","0","1","E","1","612694","12",,,,"00021120","1",,,,,,"4.24"
"R","4.1","20200124","CDFO","CDFO","C746694","1","2011","20110514","C","7","20","10","33","N","3","2MS02H024       753","8","5000",,,,,"800","0","1","E","1","185359","12",,,,"00021120","1",,,,,,"4.24"
"R","4.1","20200124","CDFO","CDFO","C746695","1","2011","20110514","C","7","20","10","33","N","3","2MS02H024       753","8","0000",,,,,"710","0","1","E","1","634681","13",,,,"00021120","1",,,,,,"4.24"
"R","4.1","20200124","CDFO","CDFO","C746696","1","2011","20110514","C","7","20","10","33","N","3","2MS02M114       746","8","0000",,,,,"645","0","1","E","1","612514","13",,,,"00021120","1",,,,,,"4.24"
"R","4.1","20200124","CDFO","CDFO","C746697","1","2011","20110514","C","7","20","10","33","N","3","2MS02M114       746","8","5000",,,,,"625","0","1","E","1","634876","12",,,,"00021120","1",,,,,,"4.24"
"R","4.1","20200124","CDFO","CDFO","C746698","1","2011","20110514","C","7","20","10","33","N","3","2MS02M114       746","8","5000",,,,,"724","0","1","E","1","634284","12",,,,"00021120","1",,,,,,"4.24"
"R","4.1","20200124","CDFO","CDFO","C746699","1","2011","20110514","C","7","20","10","33","N","3","2MS02M114       746","8","0000",,,,,"652","0","1","E","1","634681","13",,,,"00021120","1",,,,,,"4.24"
"R","4.1","20200124","CDFO","CDFO","C746500","1","2011","20110514","C","7","20","10","33","N","3","2MS02M114       746","8","5000",,,,,"715","0","1","E","1","612517","12",,,,"00021120","1",,,,,,"4.24"
"R","4.1","20200124","CDFO","CDFO","C746501","1","2011","20110514","C","7","20","10","33","N","3","2MS02M114       746","8","5000",,,,,"648","0","1","E","1","180471","12",,,,"00021120","1",,,,,,"4.24"
"R","4.1","20200124","CDFO","CDFO","C746502","1","2011","20110514","C","7","20","10","33","N","3","2MS02M114       746","8","5000",,,,,"650","0","1","E","1","054866","12",,,,"00021120","1",,,,,,"4.24"
"R","4.1","20200124","CDFO","CDFO","C746503","1","2011","20110514","C","7","20","10","33","N","3","2MS02M114       746","8","0000",,,,,"594","0","1","E","1","633870","12",,,,"00021120","1",,,,,,"4.24"
"R","4.1","20200124","CDFO","CDFO","C746504","1","2011","20110514","C","7","20","10","33","N","3","2MS02M114       746","8","0000",,,,,"780","0","1","E","1","634285","12",,,,"00021120","1",,,,,,"4.24"
"R","4.1","20200124","CDFO","CDFO","C746505","1","2011","20110514","C","7","20","10","33","N","3","2MS02M114       746","8","5000",,,,,"670","0","1","E","1","634695","12",,,,"00021120","1",,,,,,"4.24"
"R","4.1","20200124","CDFO","CDFO","C746506","1","2011","20110514","C","7","20","10","33","N","3","2MS02M114       746","8","0000",,,,,"685","0","1","E","1","054865","12",,,,"00021120","1",,,,,,"4.24"
"R","4.1","20200124","CDFO","CDFO","C746507","1","2011","20110514","C","7","20","10","33","N","3","2MS02M114       746","8","5000",,,,,"655","0","1","E","1","180473","12",,,,"00021120","1",,,,,,"4.24"
"R","4.1","20200124","CDFO","CDFO","C746508","1","2011","20110514","C","7","20","10","33","N","3","2MS02M114       746","8","0000",,,,,"734","0","1","E","1","634285","12",,,,"00021120","1",,,,,,"4.24"
"R","4.1","20200124","CDFO","CDFO","C746509","1","2011","20110514","C","7","20","10","33","N","3","2MS02M114       746","8","0000",,,,,"692","0","1","E","1","634681","13",,,,"00021120","1",,,,,,"4.24"
"R","4.1","20200124","CDFO","CDFO","C746510","1","2011","20110514","C","7","20","10","33","N","3","2MS02M114       746","8","5000",,,,,"635","0","1","E","1","180473","12",,,,"00021120","1",,,,,,"4.24"
"R","4.1","20200124","CDFO","CDFO","C746511","1","2011","20110514","C","7","20","10","33","N","3","2MS02M114       746","8","5000",,,,,"618","0","1","E","1","634873","12",,,,"00021120","1",,,,,,"4.24"
"R","4.1","20200124","CDFO","CDFO","C746512","1","2011","20110514","C","7","20","10","33","N","3","2MS02M114       746","8","0000",,,,,"718","0","1","E","1","054867","12",,,,"00021120","1",,,,,,"4.24"
"R","4.1","20200124","CDFO","CDFO","C746513","1","2011","20110514","C","7","20","10","33","N","3","2MS02M114       746","8","0000",,,,,"700","0","1","E","1","634276","12",,,,"00021120","1",,,,,,"4.24"
"R","4.1","20200124","CDFO","CDFO","C746514","1","2011","20110514","C","7","20","10","33","N","3","2MS02M114       746","8","5000",,,,,"695","0","1","E","1","634392","12",,,,"00021120","1",,,,,,"4.24"
"R","4.1","20200124","CDFO","CDFO","C746515","1","2011","20110514","C","7","20","10","33","N","3","2MS02M114       746","8","5000",,,,,"686","0","1","E","1","054866","12",,,,"00021120","1",,,,,,"4.24"
"R","4.1","20200124","CDFO","CDFO","C746516","1","2011","20110514","C","7","20","10","33","N","3","2MS02M114       746","8","0000",,,,,"794","0","1","E","1","612737","12",,,,"00021120","1",,,,,,"4.24"
"R","4.1","20200124","CDFO","CDFO","C746517","1","2011","20110514","C","7","20","10","33","N","3","2MS02M114       746","8","5000",,,,,"772","0","1","E","1","634183","12",,,,"00021120","1",,,,,,"4.24"
"R","4.1","20200124","CDFO","CDFO","C746518","1","2011","20110514","C","7","20","10","33","N","3","2MS02M114       746","8","5000",,,,,"826","0","1","E","1","634182","12",,,,"00021120","1",,,,,,"4.24"
"R","4.1","20200124","CDFO","CDFO","C746519","1","2011","20110514","C","7","20","10","33","N","3","2MS02M114       746","8","5000",,,,,"740","0","1","E","1","634271","12",,,,"00021120","1",,,,,,"4.24"
"R","4.1","20200124","CDFO","CDFO","C746520","1","2011","20110514","C","7","20","10","33","N","3","2MS02M114       746","8","5000",,,,,"686","0","1","E","1","054867","12",,,,"00021120","1",,,,,,"4.24"
"R","4.1","20200124","CDFO","CDFO","C746521","1","2011","20110514","C","7","20","10","33","N","3","2MS02M114       746","8","5000",,,,,"752","0","1","E","1","107271","12",,,,"00021120","1",,,,,,"4.24"
"R","4.1","20200124","CDFO","CDFO","C701055","1","2011","20110611","C","7","24","10","33","N","3","2MS01H027       766","6","5000",,"2.3","2","1","600","0","1","E","1","180469","12",,,,"00011124","1",,,,,,"7.75"
"R","4.1","20200124","CDFO","CDFO","C701057","1","2011","20110611","C","7","24","10","33","N","3","2MS01H027       766","6","5000",,"4.8","2","1","750","0","1","E","1","092056","0",,,,"00011124","1",,,,,,"7.75"
"R","4.1","20200124","CDFO","CDFO","C701058","1","2011","20110611","C","7","24","10","33","N","3","2MS01H027       766","6","5000",,"4.8","2","1","750","0","1","E","1","634680","13",,,,"00011124","1",,,,,,"7.75"
"R","4.1","20200124","CDFO","CDFO","C701060","1","2011","20110611","C","7","24","10","33","N","3","2MS01H027       766","6","5000",,"3.6","2","1","690","0","1","E","1","633869","12",,,,"00011124","1",,,,,,"7.75"
"R","4.1","20200124","CDFO","CDFO","C701061","1","2011","20110611","C","7","24","10","33","N","3","2MS01H027       766","6","5000",,"4.8","2","1","740","0","1","E","1","612519","12",,,,"00011124","1",,,,,,"7.75"
"R","4.1","20200124","CDFO","CDFO","C701062","1","2011","20110611","C","7","24","10","33","N","3","2MS01H027       766","6","5000",,"5","2","1","760","0","1","E","1","634672","12",,,,"00011124","1",,,,,,"7.75"
"R","4.1","20200124","CDFO","CDFO","C701063","1","2011","20110611","C","7","24","10","33","N","3","2MS01H027       766","6","5000",,"3.6","2","1","620","0","1","E","1","186315","12",,,,"00011124","1",,,,,,"7.75"
"R","4.1","20200124","CDFO","CDFO","C701064","1","2011","20110611","C","7","24","10","33","N","3","2MS01H027       766","6","5000",,"4.3","2","1","730","0","1","E","1","180480","12",,,,"00011124","1",,,,,,"7.75"
"R","4.1","20200124","CDFO","CDFO","C701066","1","2011","20110611","C","7","24","10","33","N","3","2MS01H027       766","6","5000",,"3.9","2","1","720","0","1","E","1","634671","12",,,,"00011124","1",,,,,,"7.75"
"R","4.1","20200124","CDFO","CDFO","C701067","1","2011","20110611","C","7","24","10","33","N","3","2MS01H027       766","6","5000",,"3.2","2","1","630","0","1","E","1","634870","12",,,,"00011124","1",,,,,,"7.75"
"R","4.1","20200124","CDFO","CDFO","C701068","1","2011","20110611","C","7","24","10","33","N","3","2MS01H027       766","6","5000",,"4.3","2","1","670","0","1","E","1","634392","12",,,,"00011124","1",,,,,,"7.75"
"R","4.1","20200124","CDFO","CDFO","C701070","1","2011","20110611","C","7","24","10","33","N","3","2MS01H027       766","6","5000",,"4.8","2","1","740","0","1","E","1","090136","12",,,,"00011124","1",,,,,,"7.75"
"R","4.1","20200124","CDFO","CDFO","C701071","1","2011","20110611","C","7","24","10","33","N","3","2MS01H027       766","6","5000",,"3.9","2","1","690","0","1","E","1","612738","12",,,,"00011124","1",,,,,,"7.75"
"R","4.1","20200124","CDFO","CDFO","C701072","1","2011","20110611","C","7","24","10","33","N","3","2MS01H027       766","6","5000",,"3.9","2","1","730","0","1","E","1","634671","12",,,,"00011124","1",,,,,,"7.75"
"R","4.1","20200124","CDFO","CDFO","C701073","1","2011","20110611","C","7","24","10","33","N","3","2MS01H027       766","6","0000",,"4.3","2","1","730","0","1","E","1","634092","13",,,,"00011124","1",,,,,,"7.75"
"R","4.1","20200124","CDFO","CDFO","C701075","1","2011","20110611","C","7","24","10","33","N","3","2MS01H027       815","6","0000",,"3.6","2","1","700","0","1","E","1","612522","12",,,,"00011124","1",,,,,,"7.75"
"R","4.1","20200124","CDFO","CDFO","C701076","1","2011","20110611","C","7","24","10","33","N","3","2MS01H027       815","6","0000",,"4.5","2","1","700","0","1","E","1","633475","12",,,,"00011124","1",,,,,,"7.75"
"R","4.1","20200124","CDFO","CDFO","C701077","1","2011","20110611","C","7","24","10","33","N","3","2MS01H027       815","6","5000",,"2.7","2","1","650","0","1","E","1","180490","12",,,,"00011124","1",,,,,,"7.75"
"R","4.1","20200124","CDFO","CDFO","C701078","1","2011","20110611","C","7","24","10","33","N","3","2MS01H027       815","6","5000",,"4.3","2","1","720","0","1","E","1","092359","0",,,,"00011124","1",,,,,,"7.75"
"R","4.1","20200124","CDFO","CDFO","C701079","1","2011","20110611","C","7","24","10","33","N","3","2MS01H027       815","6","5000",,"4.8","2","1","750","0","1","E","1","094645","12",,,,"00011124","1",,,,,,"7.75"
"R","4.1","20200124","CDFO","CDFO","C701080","1","2011","20110611","C","7","24","10","33","N","3","2MS01H027       816","6","5000",,"4.5","2","1","740","0","1","E","1","210278","0",,,,"00011124","1",,,,,,"7.75"
"R","4.1","20200124","CDFO","CDFO","C701082","1","2011","20110611","C","7","24","10","33","N","3","2MS01H027       816","6","5000",,"4.1","2","1","710","0","1","E","1","633799","12",,,,"00011124","1",,,,,,"7.75"
"R","4.1","20200124","CDFO","CDFO","C701083","1","2011","20110611","C","7","24","10","33","N","3","2MS01H027       816","6","5000",,"4.3","2","1","720","0","1","E","1","210789","0",,,,"00011124","1",,,,,,"7.75"
"R","4.1","20200124","CDFO","CDFO","C701084","1","2011","20110611","C","7","24","10","33","N","3","2MS01H027       816","6","5000",,"3.2","2","1","640","0","1","E","1","180471","12",,,,"00011124","1",,,,,,"7.75"
"R","4.1","20200124","CDFO","CDFO","C701446","1","2011","20110604","C","7","23","10","31","N",,"2MS01H027       766","6","9009",,,,,,,,"E","1","634184","12",,,,,"5",,,,,,
"R","4.1","20200124","CDFO","CDFO","C701447","1","2011","20110604","C","7","23","10","31","N",,"2MS01H027       766","6","9009",,,,,,,,"E","1","634184","12",,,,,"5",,,,,,
"R","4.1","20200124","CDFO","CDFO","C701449","1","2011","20110604","C","7","23","10","31","N",,"2MS01H027       766","6","9009",,,,,,,,"E","1","634184","12",,,,,"5",,,,,,
"R","4.1","20200124","CDFO","CDFO","C701450","1","2011","20110604","C","7","23","10","31","N",,"2MS01H027       766","6","9009",,,,,,,,"E","1","634694","12",,,,,"5",,,,,,
"R","4.1","20200124","CDFO","CDFO","C701451","1","2011","20110604","C","7","23","10","31","N",,"2MS01H027       766","6","9009",,,,,,,,"E","1","634693","12",,,,,"5",,,,,,
"R","4.1","20200124","CDFO","CDFO","C701452","1","2011","20110604","C","7","23","10","31","N",,"2MS01H027       766","6","9009",,,,,,,,"E","1","210840","12",,,,,"5",,,,,,
"R","4.1","20200124","CDFO","CDFO","C701453","1","2011","20110604","C","7","23","10","31","N",,"2MS01H027       766","6","9009",,,,,,,,"E","1","186301","12",,,,,"5",,,,,,
"R","4.1","20200124","CDFO","CDFO","C701454","1","2011","20110604","C","7","23","10","31","N",,"2MS01H027       766","6","9009",,,,,,,,"E","1","612716","12",,,,,"5",,,,,,
"R","4.1","20200124","CDFO","CDFO","C701456","1","2011","20110604","C","7","23","10","31","N",,"2MS01H027       766","6","9009",,,,,,,,"E","1","634274","12",,,,,"5",,,,,,
"R","4.1","20200124","CDFO","CDFO","C701457","1","2011","20110604","C","7","23","10","31","N",,"2MS01H027       766","6","9009",,,,,,,,"E","1","094525","12",,,,,"5",,,,,,
"R","4.1","20200124","CDFO","CDFO","C701458","1","2011","20110604","C","7","23","10","31","N",,"2MS01H027       766","6","9009",,,,,,,,"E","1","634772","12",,,,,"5",,,,,,
"R","4.1","20200124","CDFO","CDFO","C701459","1","2011","20110604","C","7","23","10","31","N",,"2MS01H027       766","6","9009",,,,,,,,"E","1","186312","12",,,,,"5",,,,,,
"R","4.1","20200124","CDFO","CDFO","C701460","1","2011","20110604","C","7","23","10","31","N",,"2MS01H027       766","6","9009",,,,,,,,"E","1","210822","12",,,,,"5",,,,,,
"R","4.1","20200124","CDFO","CDFO","C701461","1","2011","20110604","C","7","23","10","31","N",,"2MS01H027       766","6","9009",,,,,,,,"E","1","634275","12",,,,,"5",,,,,,
"R","4.1","20200124","CDFO","CDFO","C701462","1","2011","20110604","C","7","23","10","31","N",,"2MS01H027       766","6","9009",,,,,,,,"E","1","633799","12",,,,,"5",,,,,,
"R","4.1","20200124","CDFO","CDFO","C746522","1","2011","20110514","C","7","20","10","33","N","3","2MS02H024       752","8","5000",,,,,"832","0","1","E","1","634184","12",,,,"00021120","1",,,,,,"4.24"
"R","4.1","20200124","CDFO","CDFO","C702923","1","2011","20110507","C","7","19","10","33","N","3","2MS01H027       815","6","5000",,"3.9","2","1","700","0","1","E","1","612751","13",,,,"00011119","1",,,,,,"5.36"
"R","4.1","20200124","CDFO","CDFO","C702924","1","2011","20110507","C","7","19","10","33","N","3","2MS01H027       815","6","5000",,"8.1","2","1","840","0","1","E","1","634183","12",,,,"00011119","1",,,,,,"5.36"
"R","4.1","20200124","CDFO","CDFO","C702925","1","2011","20110507","C","7","19","10","33","N","3","2MS01H027       815","6","5000",,"4.5","2","1","700","0","1","E","1","633872","12",,,,"00011119","1",,,,,,"5.36"
"R","4.1","20200124","CDFO","CDFO","C702926","1","2011","20110507","C","7","19","10","33","N","3","2MS01H027       815","6","5000",,"6.8","2","1","830","0","1","E","1","054276","12",,,,"00011119","1",,,,,,"5.36"
"R","4.1","20200124","CDFO","CDFO","C702927","1","2011","20110507","C","7","19","10","33","N","3","2MS01H027       815","6","5000",,"7.5","2","1","840","0","1","E","1","634184","12",,,,"00011119","1",,,,,,"5.36"
"R","4.1","20200124","CDFO","CDFO","C702928","1","2011","20110507","C","7","19","10","33","N","3","2MS01H027       815","6","0000",,"5.9","2","1","820","0","1","E","1","612694","12",,,,"00011119","1",,,,,,"5.36"
"R","4.1","20200124","CDFO","CDFO","C702929","1","2011","20110507","C","7","19","10","33","N","3","2MS01H027       815","6","5000",,"4.1","2","1","730","0","1","E","1","634583","12",,,,"00011119","1",,,,,,"5.36"
"R","4.1","20200124","CDFO","CDFO","C702930","1","2011","20110507","C","7","19","10","33","N","3","2MS01H027       815","6","0000",,"7.7","2","1","820","0","1","E","1","633895","12",,,,"00011119","1",,,,,,"5.36"
"R","4.1","20200124","CDFO","CDFO","C702931","1","2011","20110507","C","7","19","10","33","N","3","2MS01H027       815","6","5000",,"3.6","2","1","660","0","1","E","1","634694","12",,,,"00011119","1",,,,,,"5.36"
"R","4.1","20200124","CDFO","CDFO","C702932","1","2011","20110507","C","7","19","10","33","N","3","2MS01H027       815","6","0000",,"3.6","2","1","690","0","1","E","1","612522","12",,,,"00011119","1",,,,,,"5.36"
"R","4.1","20200124","CDFO","CDFO","C702945","1","2011","20110514","C","7","20","10","33","N","3","2MS01H027       766","6","5000",,"4.3","2","1","750","0","1","E","1","612716","12",,,,"00011120","1",,,,,,"5.36"
"R","4.1","20200124","CDFO","CDFO","C702946","1","2011","20110514","C","7","20","10","33","N","3","2MS01H027       766","6","5000",,"3.4","2","1","680","0","1","E","1","634269","13",,,,"00011120","1",,,,,,"5.36"
"R","4.1","20200124","CDFO","CDFO","C702947","1","2011","20110514","C","7","20","10","33","N","3","2MS01H027       766","6","5000",,"4.3","2","1","740","0","1","E","1","185556","12",,,,"00011120","1",,,,,,"5.36"
"R","4.1","20200124","CDFO","CDFO","C702950","1","2011","20110514","C","7","20","10","33","N","3","2MS01H027       766","6","5000",,"3.4","2","1","690","0","1","E","1","634481","13",,,,"00011120","1",,,,,,"5.36"
"R","4.1","20200124","CDFO","CDFO","C702951","1","2011","20110514","C","7","20","10","33","N","3","2MS01H027       766","6","5000",,"4.8","2","1","750","0","1","E","1","612694","12",,,,"00011120","1",,,,,,"5.36"
"R","4.1","20200124","CDFO","CDFO","C702952","1","2011","20110514","C","7","20","10","33","N","3","2MS01H027       766","6","0000",,"3.6","2","1","720","0","1","E","1","634270","12",,,,"00011120","1",,,,,,"5.36"
"R","4.1","20200124","CDFO","CDFO","C702933","1","2011","20110514","C","7","20","10","33","N","3","2MS01H027       069","6","5000",,"3.2","2","1","690","0","1","E","1","210789","0",,,,"00011120","1",,,,,,"5.36"
"R","4.1","20200124","CDFO","CDFO","C702934","1","2011","20110514","C","7","20","10","33","N","3","2MS01H027       069","6","5000",,"5.4","2","1","770","0","1","E","1","634283","12",,,,"00011120","1",,,,,,"5.36"
"R","4.1","20200124","CDFO","CDFO","C702935","1","2011","20110514","C","7","20","10","33","N","3","2MS01H027       069","6","5000",,"5","2","1","750","0","1","E","1","210786","12",,,,"00011120","1",,,,,,"5.36"
"R","4.1","20200124","CDFO","CDFO","C702936","1","2011","20110514","C","7","20","10","33","N","3","2MS01H027       069","6","5000",,"5.9","2","1","810","0","1","E","1","634182","12",,,,"00011120","1",,,,,,"5.36"
"R","4.1","20200124","CDFO","CDFO","C702937","1","2011","20110514","C","7","20","10","33","N","3","2MS01H027       069","6","0000",,"3.6","2","1","690","0","1","E","1","612736","12",,,,"00011120","1",,,,,,"5.36"
"R","4.1","20200124","CDFO","CDFO","C702938","1","2011","20110514","C","7","20","10","33","N","3","2MS01H027       069","6","5000",,"5.4","2","1","770","0","1","E","1","634372","12",,,,"00011120","1",,,,,,"5.36"
"R","4.1","20200124","CDFO","CDFO","C702939","1","2011","20110514","C","7","20","10","33","N","3","2MS01H027       069","6","5000",,"4.1","2","1","710","0","1","E","1","612521","12",,,,"00011120","1",,,,,,"5.36"
"R","4.1","20200124","CDFO","CDFO","C702940","1","2011","20110514","C","7","20","10","33","N","3","2MS01H027       069","6","5000",,"4.1","2","1","730","0","1","E","1","186242","12",,,,"00011120","1",,,,,,"5.36"
"R","4.1","20200124","CDFO","CDFO","C702941","1","2011","20110514","C","7","20","10","33","N","3","2MS01H027       069","6","5000",,"5","2","1","750","0","1","E","1","634184","12",,,,"00011120","1",,,,,,"5.36"
"R","4.1","20200124","CDFO","CDFO","C701002","1","2011","20110521","C","7","21","10","33","N","3","2MS01M120       808","6","0000",,"4.8","2","1","730","0","1","E","1","210768","12",,,,"00011121","1",,,,,,"5.36"
"R","4.1","20200124","CDFO","CDFO","C701003","1","2011","20110521","C","7","21","10","33","N","3","2MS01M120       808","6","5000",,"4.1","2","1","740","0","1","E","1","210787","12",,,,"00011121","1",,,,,,"5.36"
"R","4.1","20200124","CDFO","CDFO","C701004","1","2011","20110521","C","7","21","10","33","N","3","2MS01M120       808","6","5000",,"3.4","2","1","690","0","1","E","1","634691","12",,,,"00011121","1",,,,,,"5.36"
"R","4.1","20200124","CDFO","CDFO","C701005","1","2011","20110521","C","7","21","10","33","N","3","2MS01M120       808","6","5000",,"5.7","2","1","760","0","1","E","1","634369","12",,,,"00011121","1",,,,,,"5.36"
"R","4.1","20200124","CDFO","CDFO","C701006","1","2011","20110521","C","7","21","10","33","N","3","2MS01M120       808","6","5000",,"3.4","2","1","690","0","1","E","1","210787","12",,,,"00011121","1",,,,,,"5.36"
"R","4.1","20200124","CDFO","CDFO","C701007","1","2011","20110521","C","7","21","10","33","N","3","2MS01H027       766","6","5000",,"4.1","2","1","680","0","1","E","1","093705","13",,,,"00011121","1",,,,,,"5.36"
"R","4.1","20200124","CDFO","CDFO","C701008","1","2011","20110521","C","7","21","10","33","N","3","2MS01H027       766","6","0000",,"3.2","2","1","660","0","1","E","1","612753","13",,,,"00011121","1",,,,,,"5.36"
"R","4.1","20200124","CDFO","CDFO","C701009","1","2011","20110521","C","7","21","10","33","N","3","2MS01H027       766","6","5000",,"5.4","2","1","760","0","1","E","1","634372","12",,,,"00011121","1",,,,,,"5.36"
"R","4.1","20200124","CDFO","CDFO","C701010","1","2011","20110521","C","7","21","10","33","N","3","2MS01H027       766","6","0000",,"2.9","2","1","660","0","1","E","1","180483","12",,,,"00011121","1",,,,,,"5.36"
"R","4.1","20200124","CDFO","CDFO","C701011","1","2011","20110521","C","7","21","10","33","N","3","2MS01H027       766","6","5000",,"3.8","2","1","640","0","1","E","1","180480","12",,,,"00011121","1",,,,,,"5.36"
"R","4.1","20200124","CDFO","CDFO","C701012","1","2011","20110521","C","7","21","10","33","N","3","2MS01H027       766","6","0000",,"3.8","2","1","700","0","1","E","1","633870","12",,,,"00011121","1",,,,,,"5.36"
"R","4.1","20200124","CDFO","CDFO","C701013","1","2011","20110521","C","7","21","10","33","N","3","2MS01H027       766","6","5000",,"4.1","2","1","720","0","1","E","1","634184","12",,,,"00011121","1",,,,,,"5.36"
"R","4.1","20200124","CDFO","CDFO","C701014","1","2011","20110521","C","7","21","10","33","N","3","2MS01H027       766","6","5000",,"4.3","2","1","750","0","1","E","1","094663","0",,,,"00011121","1",,,,,,"5.36"
