"TRIP_ID","TRIP_YEAR","EVENT_DATE","STRATUM","BLOCK_DESIGNATION","EVENT_TYPE","EVENT_NUMBER","TOW_NUMBER","DayNight","END_DEPLOYMENT_TIME","BEGIN_RETRIEVAL_TIME","START_LATITUDE","START_LONGITUDE","TARGET_HEADLINE_HEIGHT","MOUTH_OPENING_HEIGHT","AvgOfMOUTH_OPENING_HEIGHT","RBREstNetMouthHeight","OfficialMouthOpeningHeight","SPEED","DOOR_SPREAD","AvgOfDOOR_SPREAD","OfficialDoorspread","OFFICIAL_DISTANCE_TRAVELLED","horizontalOpen_m","AvgOfhorizontalOpen_m1","OfficialMouthOpeningWidth","OfficialVolSwept_m3","OfficialVolumeSwept_km3","USABILITY_CODE","CATCH_ID","SPECIES_CODE","TOTAL_CATCH_COUNT","JUVENILE_CATCH_COUNT","ADULT_CATCH_COUNT","TOTAL_CATCH_WEIGHT","JUVENILE_CATCH_WEIGHT","ADULT_CATCH_WEIGHT","TotalCatchWtCPUE_kg_km3","JuvCatchWtCPUE_kg_km3","JuvCatchCountCPUE_no_km3","JuvCatchCountCPUE_no_km"
124,2018,7/23/2018 17:46:00,509,6430,"midwater tow",142,142,"Day",7/23/2018 17:59:13,7/23/2018 18:19:38,49.70,-127.24,0,9.80,14.89,16.22,16.21,8.00,80.00,77.88,80.00,"1.48488120950324",44.69,43.58,44.68,1993397.35,1.99339730435734e-03,1,10746,"115",2,2,0,0.28,0.28,0.00,140.46,140.46,1003.31,0.72
124,2018,7/23/2018 19:32:00,508,6308,"midwater tow",145,145,"Day",7/23/2018 19:44:10,7/23/2018 20:04:38,49.67,-127.08,15,11.00,14.89,9.68,9.68,7.30,84.00,77.88,84.00,"1.34449244060475",47.08,43.58,47.08,1134778.74,1.13477873590979e-03,1,10758,"115",2,2,0,0.21,0.21,0.00,185.05,185.05,1762.45,0.80
124,2018,7/23/2018 19:32:00,508,6308,"midwater tow",145,145,"Day",7/23/2018 19:44:10,7/23/2018 20:04:38,49.67,-127.08,15,11.00,14.89,9.68,9.68,7.30,84.00,77.88,84.00,"1.34449244060475",47.08,43.58,47.08,1134778.74,1.13477873590979e-03,1,10759,"124",3,2,1,5.78,0.45,5.33,5093.50,396.55,1762.45,0.80
124,2018,7/23/2018 19:32:00,508,6308,"midwater tow",145,145,"Day",7/23/2018 19:44:10,7/23/2018 20:04:38,49.67,-127.08,15,11.00,14.89,9.68,9.68,7.30,84.00,77.88,84.00,"1.34449244060475",47.08,43.58,47.08,1134778.74,1.13477873590979e-03,1,10757,"108",1,1,0,0.01,0.01,0.00,8.81,8.81,881.22,0.40
124,2018,7/23/2018 21:55:00,508,6308,"midwater tow",148,148,"Night",7/23/2018 22:09:45,7/23/2018 22:30:11,49.67,-127.07,15,11.00,14.89,9.21,9.21,7.60,82.00,77.88,82.00,"1.39308855291577",45.89,43.58,45.88,1090428.95,1.09042899201341e-03,1,10772,"096",,,,61.27,,,56188.89,0.00,0.00,0.00
124,2018,7/23/2018 21:55:00,508,6308,"midwater tow",148,148,"Night",7/23/2018 22:09:45,7/23/2018 22:30:11,49.67,-127.07,15,11.00,14.89,9.21,9.21,7.60,82.00,77.88,82.00,"1.39308855291577",45.89,43.58,45.88,1090428.95,1.09042899201341e-03,1,10774,"124",1,1,0,0.13,0.13,0.00,119.21,119.21,917.07,0.38
124,2018,7/23/2018 21:55:00,508,6308,"midwater tow",148,148,"Night",7/23/2018 22:09:45,7/23/2018 22:30:11,49.67,-127.07,15,11.00,14.89,9.21,9.21,7.60,82.00,77.88,82.00,"1.39308855291577",45.89,43.58,45.88,1090428.95,1.09042899201341e-03,1,10773,"118",1,,,2.30,,,2109.26,0.00,0.00,0.00
124,2018,7/23/2018 23:40:00,509,6430,"midwater tow",149,149,"Night",7/23/2018 23:50:10,7/24/2018 0:10:35,49.67,-127.20,0,18.00,14.89,17.07,17.06,8.30,78.60,77.88,78.60,"1.51727861771058",44.01,43.58,44.00,2111014.38,2.11101434874898e-03,1,10787,"124",1,,,1.30,,,615.81,0.00,0.00,0.00
124,2018,7/23/2018 23:40:00,509,6430,"midwater tow",149,149,"Night",7/23/2018 23:50:10,7/24/2018 0:10:35,49.67,-127.20,0,18.00,14.89,17.07,17.06,8.30,78.60,77.88,78.60,"1.51727861771058",44.01,43.58,44.00,2111014.38,2.11101434874898e-03,1,10786,"118",2,,,5.76,,,2728.54,0.00,0.00,0.00
124,2018,7/23/2018 23:40:00,509,6430,"midwater tow",149,149,"Night",7/23/2018 23:50:10,7/24/2018 0:10:35,49.67,-127.20,0,18.00,14.89,17.07,17.06,8.30,78.60,77.88,78.60,"1.51727861771058",44.01,43.58,44.00,2111014.38,2.11101434874898e-03,1,10785,"096",,,,1015.56,,,481076.78,0.00,0.00,0.00
124,2018,7/24/2018 0:13:00,508,6552,"midwater tow",150,150,"Night",7/24/2018 1:51:50,7/24/2018 2:12:13,49.74,-127.40,15,11.00,14.89,9.18,9.18,8.60,82.00,77.88,82.00,"1.58207343412527",45.89,43.58,45.88,1234321.69,1.23432171061636e-03,1,10791,"096",1,,,0.08,,,64.81,0.00,0.00,0.00
124,2018,7/24/2018 15:46:00,510,4324,"midwater tow",151,151,"Day",7/24/2018 16:09:24,7/24/2018 16:29:52,49.07,-126.22,0,16.00,14.89,16.74,16.73,7.70,91.90,77.88,91.90,"1.40928725701944",51.51,43.58,51.50,2250543.86,2.25054390989431e-03,1,10799,"115",6,6,0,1.20,1.20,0.00,533.20,533.20,2666.02,2.29
124,2018,7/24/2018 15:46:00,510,4324,"midwater tow",151,151,"Day",7/24/2018 16:09:24,7/24/2018 16:29:52,49.07,-126.22,0,16.00,14.89,16.74,16.73,7.70,91.90,77.88,91.90,"1.40928725701944",51.51,43.58,51.50,2250543.86,2.25054390989431e-03,1,10800,"118",1,,,1.68,,,746.48,0.00,0.00,0.00
124,2018,7/24/2018 17:04:00,510,3950,"midwater tow",154,154,"Day",7/24/2018 17:52:34,7/24/2018 18:12:56,48.96,-126.17,0,19.00,14.89,19.58,19.57,8.00,96.50,77.88,96.50,"1.47408207343413",54.07,43.58,54.06,2890225.20,2.89022531042549e-03,1,10806,"124",1,1,0,0.28,0.28,0.00,96.87,96.87,345.99,0.36
124,2018,7/24/2018 17:04:00,510,3950,"midwater tow",154,154,"Day",7/24/2018 17:52:34,7/24/2018 18:12:56,48.96,-126.17,0,19.00,14.89,19.58,19.57,8.00,96.50,77.88,96.50,"1.47408207343413",54.07,43.58,54.06,2890225.20,2.89022531042549e-03,1,10805,"115",1,1,0,0.18,0.18,0.00,62.27,62.27,345.99,0.36
124,2018,7/24/2018 17:04:00,510,3950,"midwater tow",154,154,"Day",7/24/2018 17:52:34,7/24/2018 18:12:56,48.96,-126.17,0,19.00,14.89,19.58,19.57,8.00,96.50,77.88,96.50,"1.47408207343413",54.07,43.58,54.06,2890225.20,2.89022531042549e-03,1,10804,"108",1,,,1.10,,,380.59,0.00,0.00,0.00
124,2018,7/24/2018 18:50:00,510,3702,"midwater tow",157,157,"Day",7/24/2018 19:28:31,7/24/2018 19:48:55,48.89,-126.06,15,11.00,14.89,8.89,8.89,8.30,88.60,77.88,88.60,"1.53347732181426",49.64,43.58,49.63,1253290.92,1.25329089699091e-03,1,10812,"124",1,1,0,0.55,0.55,0.00,438.84,438.84,797.89,0.35
124,2018,7/24/2018 21:43:00,510,3702,"midwater tow",160,160,"Night",7/24/2018 22:03:13,7/24/2018 22:23:37,48.88,-126.06,15,10.50,14.89,9.43,9.43,8.10,80.20,77.88,80.20,"1.4902807775378",44.86,43.58,44.86,1167562.29,1.16756230167041e-03,1,10816,"096",,,,5.38,,,4607.89,0.00,0.00,0.00
124,2018,7/24/2018 23:26:00,510,3950,"midwater tow",161,161,"Night",7/24/2018 23:37:32,7/24/2018 23:57:54,48.93,-126.13,0,22.00,14.89,18.49,18.48,9.00,63.80,77.88,63.80,"1.63606911447084",35.65,43.58,35.65,1997280.60,1.9972806157632e-03,1,10822,"096",,,,129.69,,,64933.28,0.00,0.00,0.00
124,2018,7/24/2018 23:26:00,510,3950,"midwater tow",161,161,"Night",7/24/2018 23:37:32,7/24/2018 23:57:54,48.93,-126.13,0,22.00,14.89,18.49,18.48,9.00,63.80,77.88,63.80,"1.63606911447084",35.65,43.58,35.65,1997280.60,1.9972806157632e-03,1,10823,"124",1,,,3.32,,,1662.26,0.00,0.00,0.00
124,2018,7/25/2018 1:09:00,510,4324,"midwater tow",162,162,"Night",7/25/2018 1:24:25,7/25/2018 1:44:48,49.07,-126.22,0,18.00,14.89,17.55,17.54,8.70,87.80,77.88,87.80,"1.59827213822894",49.13,43.58,49.13,2552205.25,2.55220518453613e-03,1,10830,"096",,,,68.78,,,26949.24,0.00,0.00,0.00
124,2018,7/25/2018 17:06:00,511,3078,"midwater tow",166,166,"Day",7/25/2018 17:38:25,7/25/2018 17:58:50,48.70,-126.02,0,17.00,14.89,,17.00,8.70,82.20,77.88,82.20,"1.59287257019438",46.06,43.58,46.06,2309909.06,2.30990906887054e-03,1,10845,"124",7,1,6,7.69,0.13,7.56,3329.13,56.27,432.91,0.33
124,2018,7/25/2018 17:06:00,511,3078,"midwater tow",166,166,"Day",7/25/2018 17:38:25,7/25/2018 17:58:50,48.70,-126.02,0,17.00,14.89,,17.00,8.70,82.20,77.88,82.20,"1.59287257019438",46.06,43.58,46.06,2309909.06,2.30990906887054e-03,1,10843,"115",14,5,9,11.26,0.89,10.37,4874.65,385.29,2164.58,1.69
124,2018,7/25/2018 19:14:00,511,2703,"midwater tow",169,169,"Day",7/25/2018 19:31:41,7/25/2018 19:51:56,48.59,-126.03,0,18.00,14.89,,18.00,9.00,85.00,77.88,85.00,"1.62526997840173",47.59,43.58,47.59,2578426.20,2.57842620826722e-03,1,10854,"115",1,,,0.27,,,104.71,0.00,0.00,0.00
124,2018,7/25/2018 19:14:00,511,2703,"midwater tow",169,169,"Day",7/25/2018 19:31:41,7/25/2018 19:51:56,48.59,-126.03,0,18.00,14.89,,18.00,9.00,85.00,77.88,85.00,"1.62526997840173",47.59,43.58,47.59,2578426.20,2.57842620826722e-03,1,10855,"124",1,,,0.77,,,298.63,0.00,0.00,0.00
124,2018,7/25/2018 23:40:00,511,3078,"midwater tow",173,173,"Night",7/25/2018 23:53:08,7/26/2018 0:13:34,48.68,-125.99,0,18.00,14.89,,18.00,8.30,74.00,77.88,74.00,"1.5280777537797",41.45,43.58,41.45,2111463.03,2.11146303886414e-03,1,10876,"124",3,,,4.04,,,1913.36,0.00,0.00,0.00
124,2018,7/25/2018 23:40:00,511,3078,"midwater tow",173,173,"Night",7/25/2018 23:53:08,7/26/2018 0:13:34,48.68,-125.99,0,18.00,14.89,,18.00,8.30,74.00,77.88,74.00,"1.5280777537797",41.45,43.58,41.45,2111463.03,2.11146303886414e-03,1,10875,"115",1,,,2.46,,,1165.06,0.00,0.00,0.00
124,2018,7/25/2018 23:40:00,511,3078,"midwater tow",173,173,"Night",7/25/2018 23:53:08,7/26/2018 0:13:34,48.68,-125.99,0,18.00,14.89,,18.00,8.30,74.00,77.88,74.00,"1.5280777537797",41.45,43.58,41.45,2111463.03,2.11146303886414e-03,1,10874,"096",,,,66.32,,,31409.50,0.00,0.00,0.00
124,2018,7/26/2018 1:26:00,511,3201,"midwater tow",174,174,"Night",7/26/2018 1:42:20,7/26/2018 2:02:45,48.75,-126.13,15,11.00,14.89,,11.00,8.00,86.60,77.88,86.60,"1.46868250539957",48.45,43.58,48.45,1449624.02,1.44962402282715e-03,1,10880,"096",12,,,1.14,,,786.41,0.00,0.00,0.00
124,2018,7/26/2018 15:51:00,510,2957,"midwater tow",175,175,"Day",7/26/2018 16:04:20,7/26/2018 16:24:46,48.66,-125.81,15,11.00,14.89,,11.00,8.90,85.90,77.88,85.90,"1.63066954643629",48.10,43.58,48.09,1597881.94,1.59788194931031e-03,1,10892,"115",1,,,2.07,,,1295.46,0.00,0.00,0.00
124,2018,7/26/2018 17:20:00,510,2834,"midwater tow",178,178,"Day",7/26/2018 17:31:43,7/26/2018 17:52:11,48.63,-125.70,0,18.00,14.89,,18.00,8.70,82.80,77.88,82.80,"1.61987041036717",46.40,43.58,46.40,2505600.08,2.50560008239746e-03,1,10894,"115",4,,,8.39,,,3348.49,0.00,0.00,0.00
124,2018,7/26/2018 18:24:00,510,2710,"midwater tow",181,181,"Day",7/26/2018 18:44:37,7/26/2018 19:05:05,48.59,-125.65,15,11.00,14.89,,11.00,9.20,97.30,77.88,97.30,"1.69546436285097",54.41,43.58,54.40,1879321.39,1.87932139472961e-03,1,10897,"115",1,,,1.70,,,904.58,0.00,0.00,0.00
124,2018,7/26/2018 21:43:00,510,2710,"midwater tow",184,184,"Night",7/26/2018 21:55:50,7/26/2018 22:16:15,48.56,-125.62,15,11.00,14.89,,11.00,8.70,78.60,77.88,78.60,"1.59827213822894",44.01,43.58,44.00,1432965.54,1.43296554534912e-03,1,10899,"096",,,,7.42,,,5178.07,0.00,0.00,0.00
124,2018,7/26/2018 21:43:00,510,2710,"midwater tow",184,184,"Night",7/26/2018 21:55:50,7/26/2018 22:16:15,48.56,-125.62,15,11.00,14.89,,11.00,8.70,78.60,77.88,78.60,"1.59827213822894",44.01,43.58,44.00,1432965.54,1.43296554534912e-03,1,10900,"124",5,,,21.50,,,15003.84,0.00,0.00,0.00
124,2018,7/26/2018 22:58:00,510,2834,"midwater tow",185,185,"Night",7/26/2018 23:08:00,7/26/2018 23:28:25,48.60,-125.68,0,18.00,14.89,,18.00,9.50,86.70,77.88,86.70,"1.73866090712743",48.45,43.58,48.45,2808162.04,2.80816204421997e-03,1,10904,"115",1,,,2.10,,,747.82,0.00,0.00,0.00
124,2018,7/26/2018 22:58:00,510,2834,"midwater tow",185,185,"Night",7/26/2018 23:08:00,7/26/2018 23:28:25,48.60,-125.68,0,18.00,14.89,,18.00,9.50,86.70,77.88,86.70,"1.73866090712743",48.45,43.58,48.45,2808162.04,2.80816204421997e-03,1,10903,"096",,,,118.40,,,42162.80,0.00,0.00,0.00
124,2018,7/26/2018 23:31:00,510,2957,"midwater tow",186,186,"Night",7/27/2018 0:51:28,7/27/2018 1:12:01,48.66,-125.80,15,11.00,14.89,,11.00,8.00,87.60,77.88,87.60,"1.4902807775378",48.95,43.58,48.95,1486122.02,1.48612202316284e-03,1,10908,"096",,,,10.10,,,6796.21,0.00,0.00,0.00
124,2018,7/27/2018 15:47:00,511,3088,"midwater tow",187,187,"Day",7/27/2018 16:07:49,7/27/2018 16:28:12,48.68,-125.48,0,18.00,14.89,,18.00,8.90,89.20,77.88,89.20,"1.63066954643629",49.98,43.58,49.97,2716912.77,2.71691277511597e-03,1,10915,"115",38,31,7,19.51,5.81,13.70,7180.94,2138.45,11410.00,10.26
124,2018,7/27/2018 15:47:00,511,3088,"midwater tow",187,187,"Day",7/27/2018 16:07:49,7/27/2018 16:28:12,48.68,-125.48,0,18.00,14.89,,18.00,8.90,89.20,77.88,89.20,"1.63066954643629",49.98,43.58,49.97,2716912.77,2.71691277511597e-03,1,10917,"118",1,,,2.06,,,758.21,0.00,0.00,0.00
124,2018,7/27/2018 15:47:00,511,3088,"midwater tow",187,187,"Day",7/27/2018 16:07:49,7/27/2018 16:28:12,48.68,-125.48,0,18.00,14.89,,18.00,8.90,89.20,77.88,89.20,"1.63066954643629",49.98,43.58,49.97,2716912.77,2.71691277511597e-03,1,10914,"112",1,1,0,0.08,0.08,0.00,29.44,29.44,368.06,0.33
124,2018,7/27/2018 17:06:00,511,2961,"midwater tow",190,190,"Day",7/27/2018 17:50:23,7/27/2018 18:10:44,48.65,-125.56,15,11.00,14.89,,11.00,9.70,79.10,77.88,79.10,"1.76565874730022",44.35,43.58,44.34,1595269.44,1.59526944511414e-03,1,10918,"115",1,,,1.90,,,1191.02,0.00,0.00,0.00
124,2018,7/27/2018 19:06:00,510,2960,"midwater tow",193,193,"Day",7/27/2018 19:18:19,7/27/2018 19:38:43,48.63,-125.61,0,18.00,14.89,,18.00,8.70,74.70,77.88,74.70,"1.58747300215983",41.79,43.58,41.79,2211526.84,2.21152684844971e-03,1,10919,"115",13,12,1,6.82,2.21,4.61,3083.84,999.30,5426.11,4.08
124,2018,7/27/2018 19:06:00,510,2960,"midwater tow",193,193,"Day",7/27/2018 19:18:19,7/27/2018 19:38:43,48.63,-125.61,0,18.00,14.89,,18.00,8.70,74.70,77.88,74.70,"1.58747300215983",41.79,43.58,41.79,2211526.84,2.21152684844971e-03,1,10921,"124",1,,,3.79,,,1713.74,0.00,0.00,0.00
124,2018,7/27/2018 21:43:00,510,2960,"midwater tow",196,196,"Night",7/27/2018 21:58:46,7/27/2018 22:19:10,48.66,-125.64,0,17.00,14.89,,17.00,8.10,72.60,77.88,72.60,"1.4902807775378",40.60,43.58,40.59,1904951.92,1.90495192840577e-03,1,10923,"115",3,3,0,0.50,0.50,0.00,262.47,262.47,1574.84,1.08
124,2018,7/27/2018 21:43:00,510,2960,"midwater tow",196,196,"Night",7/27/2018 21:58:46,7/27/2018 22:19:10,48.66,-125.64,0,17.00,14.89,,17.00,8.10,72.60,77.88,72.60,"1.4902807775378",40.60,43.58,40.59,1904951.92,1.90495192840577e-03,1,10922,"096",,,,125.81,,,66043.66,0.00,0.00,0.00
124,2018,7/27/2018 21:43:00,510,2960,"midwater tow",196,196,"Night",7/27/2018 21:58:46,7/27/2018 22:19:10,48.66,-125.64,0,17.00,14.89,,17.00,8.10,72.60,77.88,72.60,"1.4902807775378",40.60,43.58,40.59,1904951.92,1.90495192840577e-03,1,10924,"124",13,,,20.22,,,10614.44,0.00,0.00,0.00
124,2018,7/27/2018 22:22:00,511,2961,"midwater tow",197,197,"Night",7/27/2018 23:31:44,7/27/2018 23:49:33,48.63,-125.60,15,11.00,14.89,,11.00,7.70,79.50,77.88,79.50,"1.23110151187905",44.52,43.58,44.52,1116561.61,1.11656161148071e-03,1,10927,"096",,,,52.02,,,46589.45,0.00,0.00,0.00
124,2018,7/27/2018 22:22:00,511,2961,"midwater tow",197,197,"Night",7/27/2018 23:31:44,7/27/2018 23:49:33,48.63,-125.60,15,11.00,14.89,,11.00,7.70,79.50,77.88,79.50,"1.23110151187905",44.52,43.58,44.52,1116561.61,1.11656161148071e-03,1,10928,"124",2,,,2.20,,,1970.33,0.00,0.00,0.00
124,2018,7/28/2018 0:01:00,511,3088,"midwater tow",198,198,"Night",7/28/2018 0:47:13,7/28/2018 1:07:34,48.69,-125.48,0,16.00,14.89,,16.00,8.10,75.00,77.88,75.00,"1.4902807775378",41.96,43.58,41.95,1852953.55,1.85295355957032e-03,1,10931,"115",1,1,0,0.32,0.32,0.00,172.69,172.69,539.67,0.36
124,2018,7/28/2018 0:01:00,511,3088,"midwater tow",198,198,"Night",7/28/2018 0:47:13,7/28/2018 1:07:34,48.69,-125.48,0,16.00,14.89,,16.00,8.10,75.00,77.88,75.00,"1.4902807775378",41.96,43.58,41.95,1852953.55,1.85295355957032e-03,1,10930,"096",,,,101.97,,,55031.06,0.00,0.00,0.00
124,2018,7/28/2018 0:01:00,511,3088,"midwater tow",198,198,"Night",7/28/2018 0:47:13,7/28/2018 1:07:34,48.69,-125.48,0,16.00,14.89,,16.00,8.10,75.00,77.88,75.00,"1.4902807775378",41.96,43.58,41.95,1852953.55,1.85295355957032e-03,1,10932,"124",4,,,3.94,,,2126.33,0.00,0.00,0.00
125,2019,6/19/2019 16:09:00,504,10788,"midwater tow",19,19,"Day",6/19/2019 16:32:46,6/19/2019 16:53:22,50.98,-128.18,0,15.70,17.06,13.38,13.38,9.60,71.70,73.07,71.70,"1.78185745140389",40.09,40.92,40.09,1770133.97,1.77013388187756e-03,1,10982,"096",98,,,5.32,,,3005.42,0.00,0.00,0.00
125,2019,6/19/2019 16:09:00,504,10788,"midwater tow",19,19,"Day",6/19/2019 16:32:46,6/19/2019 16:53:22,50.98,-128.18,0,15.70,17.06,13.38,13.38,9.60,71.70,73.07,71.70,"1.78185745140389",40.09,40.92,40.09,1770133.97,1.77013388187756e-03,1,10983,"124",3,,,2.27,,,1282.38,0.00,0.00,0.00
125,2019,6/19/2019 20:31:00,505,11168,"midwater tow",23,23,"Day",6/19/2019 20:44:10,6/19/2019 21:04:45,51.04,-127.89,15,,17.06,11.66,11.65,8.50,74.30,73.07,74.30,"1.57667386609071",41.62,40.92,41.61,1417044.41,1.4170444090896e-03,1,10990,"096",7,,,0.50,,,352.84,0.00,0.00,0.00
125,2019,6/19/2019 20:31:00,505,11168,"midwater tow",23,23,"Day",6/19/2019 20:44:10,6/19/2019 21:04:45,51.04,-127.89,15,,17.06,11.66,11.65,8.50,74.30,73.07,74.30,"1.57667386609071",41.62,40.92,41.61,1417044.41,1.4170444090896e-03,1,10991,"112",75,74,1,9.17,1.51,7.66,6471.21,1065.59,52221.36,25.34
125,2019,6/19/2019 20:31:00,505,11168,"midwater tow",23,23,"Day",6/19/2019 20:44:10,6/19/2019 21:04:45,51.04,-127.89,15,,17.06,11.66,11.65,8.50,74.30,73.07,74.30,"1.57667386609071",41.62,40.92,41.61,1417044.41,1.4170444090896e-03,1,10993,"115",1,1,0,0.06,0.06,0.00,42.34,42.34,705.69,0.34
125,2019,6/19/2019 20:31:00,505,11168,"midwater tow",23,23,"Day",6/19/2019 20:44:10,6/19/2019 21:04:45,51.04,-127.89,15,,17.06,11.66,11.65,8.50,74.30,73.07,74.30,"1.57667386609071",41.62,40.92,41.61,1417044.41,1.4170444090896e-03,1,10994,"118",70,70,0,1.30,1.30,0.00,917.40,917.40,49398.59,23.97
125,2019,6/19/2019 20:31:00,505,11168,"midwater tow",23,23,"Day",6/19/2019 20:44:10,6/19/2019 21:04:45,51.04,-127.89,15,,17.06,11.66,11.65,8.50,74.30,73.07,74.30,"1.57667386609071",41.62,40.92,41.61,1417044.41,1.4170444090896e-03,1,10995,"124",3,1,2,6.99,0.05,6.94,4932.80,35.28,705.69,0.34
125,2019,6/19/2019 22:21:00,505,11168,"midwater tow",26,26,"Night",6/19/2019 22:33:54,6/19/2019 22:55:17,51.08,-127.82,15,,17.06,11.66,11.65,9.10,70.00,73.07,70.00,"1.73866090712743",39.23,40.92,39.22,1472898.14,1.47289815953818e-03,1,10999,"096",,,,826.75,,,561308.32,0.00,0.00,0.00
125,2019,6/19/2019 23:01:00,504,10788,"midwater tow",27,27,"Night",6/20/2019 0:52:43,6/20/2019 1:13:08,50.98,-128.17,0,16.20,17.06,13.38,13.38,9.20,69.60,73.07,69.60,"1.69546436285097",38.89,40.92,38.88,1633893.36,1.63389333633208e-03,1,11004,"112",1,1,0,0.03,0.03,0.00,18.36,18.36,612.03,0.31
125,2019,6/19/2019 23:01:00,504,10788,"midwater tow",27,27,"Night",6/20/2019 0:52:43,6/20/2019 1:13:08,50.98,-128.17,0,16.20,17.06,13.38,13.38,9.20,69.60,73.07,69.60,"1.69546436285097",38.89,40.92,38.88,1633893.36,1.63389333633208e-03,1,11002,"096",,,,84.18,,,51521.11,0.00,0.00,0.00
125,2019,6/19/2019 23:01:00,504,10788,"midwater tow",27,27,"Night",6/20/2019 0:52:43,6/20/2019 1:13:08,50.98,-128.17,0,16.20,17.06,13.38,13.38,9.20,69.60,73.07,69.60,"1.69546436285097",38.89,40.92,38.88,1633893.36,1.63389333633208e-03,1,11005,"115",1,,,2.36,,,1444.40,0.00,0.00,0.00
125,2019,6/19/2019 23:01:00,504,10788,"midwater tow",27,27,"Night",6/20/2019 0:52:43,6/20/2019 1:13:08,50.98,-128.17,0,16.20,17.06,13.38,13.38,9.20,69.60,73.07,69.60,"1.69546436285097",38.89,40.92,38.88,1633893.36,1.63389333633208e-03,1,11006,"124",2,1,1,0.41,0.05,0.36,250.93,30.60,612.03,0.31
125,2019,6/20/2019 1:16:00,505,10912,"midwater tow",28,28,"Night",6/20/2019 2:17:22,6/20/2019 2:38:01,51.01,-128.17,15,,17.06,11.66,11.65,8.90,75.90,73.07,75.90,"1.61987041036717",42.47,40.92,42.47,1485600.58,1.48560062325897e-03,1,11011,"096",74,,,3.62,,,2436.72,0.00,0.00,0.00
125,2019,6/21/2019 15:21:00,504,10783,"midwater tow",29,29,"Day",6/21/2019 15:56:28,6/21/2019 16:17:06,50.98,-128.45,0,,17.06,13.73,13.72,9.40,71.50,73.07,71.50,"1.73866090712743",40.09,40.92,40.09,1772402.85,1.77240290165338e-03,1,11020,"115",1,1,0,0.03,0.03,0.00,16.92,16.92,564.20,0.31
125,2019,6/21/2019 15:21:00,504,10783,"midwater tow",29,29,"Day",6/21/2019 15:56:28,6/21/2019 16:17:06,50.98,-128.45,0,,17.06,13.73,13.72,9.40,71.50,73.07,71.50,"1.73866090712743",40.09,40.92,40.09,1772402.85,1.77240290165338e-03,1,11018,"112",2,1,1,6.33,0.03,6.30,3571.42,16.92,564.20,0.31
125,2019,6/21/2019 15:21:00,504,10783,"midwater tow",29,29,"Day",6/21/2019 15:56:28,6/21/2019 16:17:06,50.98,-128.45,0,,17.06,13.73,13.72,9.40,71.50,73.07,71.50,"1.73866090712743",40.09,40.92,40.09,1772402.85,1.77240290165338e-03,1,11017,"096",179,,,11.23,,,6336.03,0.00,0.00,0.00
125,2019,6/21/2019 17:07:00,504,10908,"midwater tow",30,30,"Day",6/21/2019 17:19:02,6/21/2019 17:39:21,51.01,-128.45,15,,17.06,11.55,11.55,8.50,76.20,73.07,76.20,"1.56047516198704",42.65,40.92,42.65,1423635.71,1.42363574944277e-03,1,11025,"124",1,,,0.69,,,484.67,0.00,0.00,0.00
125,2019,6/21/2019 18:31:00,505,11533,"midwater tow",33,33,"Day",6/21/2019 19:43:02,6/21/2019 20:03:47,51.16,-128.39,15,,17.06,11.59,11.59,8.80,75.30,73.07,75.30,"1.65226781857451",42.13,40.92,42.13,1494157.34,1.49415735955243e-03,1,11028,"124",1,,,5.41,,,3620.76,0.00,0.00,0.00
125,2019,6/22/2019 0:03:00,504,10908,"midwater tow",37,37,"Night",6/22/2019 0:06:52,6/22/2019 0:27:22,51.01,-128.45,15,,17.06,12.02,12.02,8.10,76.20,73.07,76.20,"1.49568034557235",42.65,40.92,42.65,1420048.85,1.42004891488518e-03,1,11040,"096",17,,,1.26,,,887.29,0.00,0.00,0.00
125,2019,6/22/2019 0:30:00,504,10783,"midwater tow",38,38,"Night",6/22/2019 1:11:50,6/22/2019 1:33:00,50.97,-128.46,0,15.90,17.06,14.12,14.11,9.10,67.40,73.07,67.40,"1.7170626349892",37.70,40.92,37.70,1692790.43,1.69279034053734e-03,1,11048,"124",1,,,11.09,,,6551.31,0.00,0.00,0.00
125,2019,6/22/2019 0:30:00,504,10783,"midwater tow",38,38,"Night",6/22/2019 1:11:50,6/22/2019 1:33:00,50.97,-128.46,0,15.90,17.06,14.12,14.11,9.10,67.40,73.07,67.40,"1.7170626349892",37.70,40.92,37.70,1692790.43,1.69279034053734e-03,1,11047,"112",2,2,0,0.07,0.07,0.00,41.35,41.35,1181.48,0.62
125,2019,6/22/2019 0:30:00,504,10783,"midwater tow",38,38,"Night",6/22/2019 1:11:50,6/22/2019 1:33:00,50.97,-128.46,0,15.90,17.06,14.12,14.11,9.10,67.40,73.07,67.40,"1.7170626349892",37.70,40.92,37.70,1692790.43,1.69279034053734e-03,1,11046,"108",1,1,0,0.01,0.01,0.00,5.90,5.90,590.74,0.31
125,2019,6/22/2019 0:30:00,504,10783,"midwater tow",38,38,"Night",6/22/2019 1:11:50,6/22/2019 1:33:00,50.97,-128.46,0,15.90,17.06,14.12,14.11,9.10,67.40,73.07,67.40,"1.7170626349892",37.70,40.92,37.70,1692790.43,1.69279034053734e-03,1,11045,"096",,,,23.78,,,14047.81,0.00,0.00,0.00
