EVENT,STATION,Year,Month,Day,START_LAT,START_LONG,END_LAT,END_LONG,DISTANCE,DUR,FISH_NUMBER,DATE_CAPTURED,SPECIES,SHIP_FL,SHIP_WT,CWT_AGE,FIN_CLIP,COMMENTS,BATCH-DNA_NUMBER,STOCK_1,REGION_CODE_1,REGION_1,HSS_REGION_1,PROB_1,TOTAL_LOCI,COMMENT
,SS08,2000,JUN,30,48.648,-125.111,48.665,-125.05,2.419,0.5,HS200016-SS08-124-039,"Friday, June 30, 2000",CHINOOK,520,,,,,,,,,,,,
,SS08,2000,JUN,30,48.648,-125.111,48.665,-125.05,2.419,0.5,HS200016-SS08-124-040,"Friday, June 30, 2000",CHINOOK,592,,,,,,,,,,,,
,SS08,2000,JUN,30,48.648,-125.111,48.665,-125.05,2.419,0.5,HS200016-SS08-124-041,"Friday, June 30, 2000",CHINOOK,490,,,,,,,,,,,,
,SS08,2000,JUN,30,48.648,-125.111,48.665,-125.05,2.419,0.5,HS200016-SS08-124-042,"Friday, June 30, 2000",CHINOOK,420,,,,,,,,,,,,
,SS08,2000,JUN,30,48.648,-125.111,48.665,-125.05,2.419,0.5,HS200016-SS08-124-043,"Friday, June 30, 2000",CHINOOK,445,,,,,,,,,,,,
,SS08,2000,JUN,30,48.648,-125.111,48.665,-125.05,2.419,0.5,HS200016-SS08-124-044,"Friday, June 30, 2000",CHINOOK,510,,,,,,,,,,,,
,SS08,2000,JUN,30,48.648,-125.111,48.665,-125.05,2.419,0.5,HS200016-SS08-124-045,"Friday, June 30, 2000",CHINOOK,515,,,,,,,,,,,,
,SS08,2000,JUN,30,48.648,-125.111,48.665,-125.05,2.419,0.5,HS200016-SS08-124-046,"Friday, June 30, 2000",CHINOOK,630,,,,,,,,,,,,
,SS08,2000,JUN,30,48.648,-125.111,48.665,-125.05,2.419,0.5,HS200016-SS08-124-047,"Friday, June 30, 2000",CHINOOK,582,,,,,,,,,,,,
,SS08,2000,JUN,30,48.648,-125.111,48.665,-125.05,2.419,0.5,HS200016-SS08-124-048,"Friday, June 30, 2000",CHINOOK,331,,,,,,,,,,,,
,SS08,2000,JUN,30,48.648,-125.111,48.665,-125.05,2.419,0.5,HS200016-SS08-124-049,"Friday, June 30, 2000",CHINOOK,306,,,AD,,,,,,,,,
,SS08,2000,JUN,30,48.648,-125.111,48.665,-125.05,2.419,0.5,HS200016-SS08-124-050,"Friday, June 30, 2000",CHINOOK,700,,,,,,,,,,,,
,SS08,2000,JUN,30,48.648,-125.111,48.665,-125.05,2.419,0.5,HS200016-SS08-124-051,"Friday, June 30, 2000",CHINOOK,591,,,,,,,,,,,,
,SS08,2000,JUN,30,48.648,-125.111,48.665,-125.05,2.419,0.5,HS200016-SS08-124-052,"Friday, June 30, 2000",CHINOOK,545,,,,,,,,,,,,
,SS08,2000,JUN,30,48.648,-125.111,48.665,-125.05,2.419,0.5,HS200016-SS08-124-053,"Friday, June 30, 2000",CHINOOK,400,,,,,,,,,,,,
,SS08,2000,JUN,30,48.648,-125.111,48.665,-125.05,2.419,0.5,HS200016-SS08-124-054,"Friday, June 30, 2000",CHINOOK,345,,,,,,,,,,,,
,SS08,2000,JUN,30,48.648,-125.111,48.665,-125.05,2.419,0.5,HS200016-SS08-124-055,"Friday, June 30, 2000",CHINOOK,393,,,,,,,,,,,,
,SS08,2000,JUN,30,48.648,-125.111,48.665,-125.05,2.419,0.5,HS200016-SS08-124-056,"Friday, June 30, 2000",CHINOOK,473,,,,,,,,,,,,
,SS08,2000,JUN,30,48.648,-125.111,48.665,-125.05,2.419,0.5,HS200016-SS08-124-057,"Friday, June 30, 2000",CHINOOK,425,,,,,,,,,,,,
,SS08,2000,JUN,30,48.648,-125.111,48.665,-125.05,2.419,0.5,HS200016-SS08-124-058,"Friday, June 30, 2000",CHINOOK,314,,,AD,,,,,,,,,
,SS08,2000,JUN,30,48.648,-125.111,48.665,-125.05,2.419,0.5,HS200016-SS08-124-059,"Friday, June 30, 2000",CHINOOK,411,,,,,,,,,,,,
,SS08,2000,JUN,30,48.648,-125.111,48.665,-125.05,2.419,0.5,HS200016-SS08-124-060,"Friday, June 30, 2000",CHINOOK,455,,,,,,,,,,,,
,SS08,2000,JUN,30,48.648,-125.111,48.665,-125.05,2.419,0.5,HS200016-SS08-124-061,"Friday, June 30, 2000",CHINOOK,600,,,,,,,,,,,,
,SS08,2000,JUN,30,48.648,-125.111,48.665,-125.05,2.419,0.5,HS200016-SS08-124-062,"Friday, June 30, 2000",CHINOOK,505,,,AD,,,,,,,,,
,SS08,2000,JUN,30,48.648,-125.111,48.665,-125.05,2.419,0.5,HS200016-SS08-124-063,"Friday, June 30, 2000",CHINOOK,425,,,,,,,,,,,,
,SS08,2000,JUN,30,48.648,-125.111,48.665,-125.05,2.419,0.5,HS200016-SS08-124-064,"Friday, June 30, 2000",CHINOOK,600,,,,,,,,,,,,
,SS08,2000,JUN,30,48.648,-125.111,48.665,-125.05,2.419,0.5,HS200016-SS08-124-065,"Friday, June 30, 2000",CHINOOK,490,,,,,,,,,,,,
,SS08,2000,JUN,30,48.648,-125.111,48.665,-125.05,2.419,0.5,HS200016-SS08-124-066,"Friday, June 30, 2000",CHINOOK,632,,,,,,,,,,,,
,SS08,2000,JUN,30,48.648,-125.111,48.665,-125.05,2.419,0.5,HS200016-SS08-124-067,"Friday, June 30, 2000",CHINOOK,700,,,,,,,,,,,,
,SS08,2000,JUN,30,48.648,-125.111,48.665,-125.05,2.419,0.5,HS200016-SS08-124-068,"Friday, June 30, 2000",CHINOOK,778,,,,,,,,,,,,
,SS09,2000,JUN,30,48.712,-125.227,48.72,-125.274,1.862,0.5,HS200016-SS09-124-001,"Friday, June 30, 2000",CHINOOK,304,372,,,,,,,,,,,
,SS09,2000,JUN,30,48.712,-125.227,48.72,-125.274,1.862,0.5,HS200016-SS09-124-002,"Friday, June 30, 2000",CHINOOK,490,1428,,,,,,,,,,,
,X05,2000,JUL,4,54.777,-132.966,54.8,-133.024,2.437,0.5,HS200016-X05-124-001,"Tuesday, July 04, 2000",CHINOOK,375,615,,,,,,,,,,,
,X06,2000,JUL,4,54.815,-133.048,54.848,-133.073,2.162,0.5,HS200016-X06-124-001,"Tuesday, July 04, 2000",CHINOOK,316,408,,,,,,,,,,,
,X07,2000,JUL,4,54.865,-133.084,54.894,-133.125,2.244,0.5,HS200016-X07-124-001,"Tuesday, July 04, 2000",CHINOOK,874,,,,,,,,,,,,
,X07,2000,JUL,4,54.865,-133.084,54.894,-133.125,2.244,0.5,HS200016-X07-124-002,"Tuesday, July 04, 2000",CHINOOK,872,,,,,,,,,,,,
,X09,2000,JUL,5,54.146,-132.178,54.153,-132.097,2.879,0.5,HS200016-X09-124-001,"Wednesday, July 05, 2000",CHINOOK,795,,,,,,,,,,,,
,FI01,2000,OCT,17,54.791,-133.081,54.784,-133.16,2.767,0.5,HS200034-FI01-124-001,"Tuesday, October 17, 2000",CHINOOK,339,513,,AD,,05-1310,RAPID_SP,56,SNAKE-SP/SU,COLUMBIA-SNAKE,0.8969,11,
,FI01,2000,OCT,17,54.791,-133.081,54.784,-133.16,2.767,0.5,HS200034-FI01-124-002,"Tuesday, October 17, 2000",CHINOOK,330,499,1.0,AD,,05-1245,JOHNSON_CR,56,SNAKE-SP/SU,COLUMBIA-SNAKE,0.8962,10,
,K02,2000,OCT,7,49.901,-127.357,49.875,-127.403,2.367,0.5,HS200034-K02-124-001,"Saturday, October 07, 2000",CHINOOK,379,722,1.0,,,,,,,,,,
,LP01,2000,OCT,4,48.808,-125.373,48.782,-125.426,2.614,0.5,HS200034-LP01-124-006,"Wednesday, October 04, 2000",CHINOOK,364,626,,,,,,,,,,,
,LP03,2000,OCT,4,48.619,-125.719,48.588,-125.769,2.721,0.5,HS200034-LP03-124-001,"Wednesday, October 04, 2000",CHINOOK,550,2228,,,,,,,,,,,
,X14,2000,OCT,20,56.318,-134.597,56.354,-134.594,2.164,0.5,HS200034-X14-124-001,"Friday, October 20, 2000",CHINOOK,598,2881,1.2,AD,,,,,,,,,
,X14,2000,OCT,20,56.318,-134.597,56.354,-134.594,2.164,0.5,HS200034-X14-124-002,"Friday, October 20, 2000",CHINOOK,388,782,,,,,,,,,,,
,X22,2000,OCT,21,57.983,-134.861,58.019,-134.892,2.376,0.5,HS200034-X22-124-001,"Saturday, October 21, 2000",CHINOOK,489,1559,,,,,,,,,,,
,X22,2000,OCT,21,57.983,-134.861,58.019,-134.892,2.376,0.5,HS200034-X22-124-002,"Saturday, October 21, 2000",CHINOOK,311,419,,,,05-1308,ANDREW_CR,18,STIKINE,SE ALASKA,0.9884,11,
,X23,2000,OCT,21,58.14,-134.89,58.179,-134.918,2.504,0.5,HS200034-X23-124-001,"Saturday, October 21, 2000",CHINOOK,304,454,,,,05-1316,CRIPPLE_CR,25,UNUK RIVER,SE ALASKA,0.7424,12,
,X23,2000,OCT,21,58.14,-134.89,58.179,-134.918,2.504,0.5,HS200034-X23-124-002,"Saturday, October 21, 2000",CHINOOK,305,397,,,,05-1249,ANDREW_CR,18,STIKINE,SE ALASKA,0.8492,11,
,X26,2000,OCT,22,58.18,-135.141,58.201,-135.2,2.253,0.5,HS200034-X26-124-002,"Sunday, October 22, 2000",CHINOOK,448,1295,,,,,,,,,,,
,X26,2000,OCT,22,58.18,-135.141,58.201,-135.2,2.253,0.5,HS200034-X26-124-006,"Sunday, October 22, 2000",CHINOOK,320,464,,,,,,,,,,,
,X27,2000,OCT,22,58.215,-135.498,58.234,-135.562,2.323,0.5,HS200034-X27-124-003,"Sunday, October 22, 2000",CHINOOK,302,421,1.0,AD,,05-1304,ANDREW_CR,18,STIKINE,SE ALASKA,0.9965,12,
,X27,2000,OCT,22,58.215,-135.498,58.234,-135.562,2.323,0.5,HS200034-X27-124-004,"Sunday, October 22, 2000",CHINOOK,307,421,1.0,AD,,,,,,,,,
,X27,2000,OCT,22,58.215,-135.498,58.234,-135.562,2.323,0.5,HS200034-X27-124-020,"Sunday, October 22, 2000",CHINOOK,304,407,,,,,,,,,,,
,X27,2000,OCT,22,58.215,-135.498,58.234,-135.562,2.323,0.5,HS200034-X27-124-023,"Sunday, October 22, 2000",CHINOOK,317,440,,,,05-1251,CRIPPLE_CR,25,UNUK RIVER,SE ALASKA,0.9752,12,
,X27,2000,OCT,22,58.215,-135.498,58.234,-135.562,2.323,0.5,HS200034-X27-124-033,"Sunday, October 22, 2000",CHINOOK,310,444,,,,,,,,,,,
,X27,2000,OCT,22,58.215,-135.498,58.234,-135.562,2.323,0.5,HS200034-X27-124-040,"Sunday, October 22, 2000",CHINOOK,303,436,,,,05-1354,ANDREW_CR,18,STIKINE,SE ALASKA,0.7812,9,
,X27,2000,OCT,22,58.215,-135.498,58.234,-135.562,2.323,0.5,HS200034-X27-124-042,"Sunday, October 22, 2000",CHINOOK,322,492,,,,05-1290,ANDREW_CR,18,STIKINE,SE ALASKA,0.9857,10,
,X27,2000,OCT,22,58.215,-135.498,58.234,-135.562,2.323,0.5,HS200034-X27-124-049,"Sunday, October 22, 2000",CHINOOK,306,415,,,,,,,,,,,
,X27,2000,OCT,22,58.215,-135.498,58.234,-135.562,2.323,0.5,HS200034-X27-124-052,"Sunday, October 22, 2000",CHINOOK,303,413,,,,05-1374,ANDREW_CR,18,STIKINE,SE ALASKA,0.9178,12,
,X27,2000,OCT,22,58.215,-135.498,58.234,-135.562,2.323,0.5,HS200034-X27-124-057,"Sunday, October 22, 2000",CHINOOK,315,441,,,,,,,,,,,
,X27,2000,OCT,22,58.215,-135.498,58.234,-135.562,2.323,0.5,HS200034-X27-124-065,"Sunday, October 22, 2000",CHINOOK,306,414,,,,,,,,,,,
,X27,2000,OCT,22,58.215,-135.498,58.234,-135.562,2.323,0.5,HS200034-X27-124-067,"Sunday, October 22, 2000",CHINOOK,308,405,,,,05-1382,ANDREW_CR,18,STIKINE,SE ALASKA,0.8037,12,
,X27,2000,OCT,22,58.215,-135.498,58.234,-135.562,2.323,0.5,HS200034-X27-124-068,"Sunday, October 22, 2000",CHINOOK,306,469,,,,05-1421,ANDREW_CR,18,STIKINE,SE ALASKA,0.9585,7,
,X27,2000,OCT,22,58.215,-135.498,58.234,-135.562,2.323,0.5,HS200034-X27-124-069,"Sunday, October 22, 2000",CHINOOK,302,404,,,,,,,,,,,
,X27,2000,OCT,22,58.215,-135.498,58.234,-135.562,2.323,0.5,HS200034-X27-124-070,"Sunday, October 22, 2000",CHINOOK,302,403,,,,05-1373,,,,,,5,NUMBER OF MISSING LOCI EXCEEDED
,X27,2000,OCT,22,58.215,-135.498,58.234,-135.562,2.323,0.5,HS200034-X27-124-074,"Sunday, October 22, 2000",CHINOOK,311,513,,,,,,,,,,,
,X27,2000,OCT,22,58.215,-135.498,58.234,-135.562,2.323,0.5,HS200034-X27-124-087,"Sunday, October 22, 2000",CHINOOK,327,548,,,,,,,,,,,
,X27,2000,OCT,22,58.215,-135.498,58.234,-135.562,2.323,0.5,HS200034-X27-124-089,"Sunday, October 22, 2000",CHINOOK,306,412,,,,05-1347,,,,,,1,NUMBER OF MISSING LOCI EXCEEDED
,X27,2000,OCT,22,58.215,-135.498,58.234,-135.562,2.323,0.5,HS200034-X27-124-090,"Sunday, October 22, 2000",CHINOOK,314,466,,,,,,,,,,,
,X27,2000,OCT,22,58.215,-135.498,58.234,-135.562,2.323,0.5,HS200034-X27-124-095,"Sunday, October 22, 2000",CHINOOK,317,474,,,,,,,,,,,
,X27,2000,OCT,22,58.215,-135.498,58.234,-135.562,2.323,0.5,HS200034-X27-124-096,"Sunday, October 22, 2000",CHINOOK,301,,,,,05-1366,ANDREW_CR,18,STIKINE,SE ALASKA,0.6661,12,
,X31,2000,OCT,23,58.323,-135.727,58.294,-135.678,2.328,0.5,HS200034-X31-124-013,"Monday, October 23, 2000",CHINOOK,303,383,,,,,,,,,,,
,X32,2000,OCT,23,58.266,-135.736,58.248,-135.67,2.348,0.5,HS200034-X32-124-001,"Monday, October 23, 2000",CHINOOK,400,875,,,,,,,,,,,
,X32,2000,OCT,23,58.266,-135.736,58.248,-135.67,2.348,0.5,HS200034-X32-124-004,"Monday, October 23, 2000",CHINOOK,314,435,,,,,,,,,,,
,X32,2000,OCT,23,58.266,-135.736,58.248,-135.67,2.348,0.5,HS200034-X32-124-010,"Monday, October 23, 2000",CHINOOK,302,437,,,,05-1435,CRIPPLE_CR,25,UNUK RIVER,SE ALASKA,0.5107,8,
,X32,2000,OCT,23,58.266,-135.736,58.248,-135.67,2.348,0.5,HS200034-X32-124-011,"Monday, October 23, 2000",CHINOOK,320,530,,,,,,,,,,,
,X32,2000,OCT,23,58.266,-135.736,58.248,-135.67,2.348,0.5,HS200034-X32-124-015,"Monday, October 23, 2000",CHINOOK,412,998,,,,,,,,,,,
,X32,2000,OCT,23,58.266,-135.736,58.248,-135.67,2.348,0.5,HS200034-X32-124-022,"Monday, October 23, 2000",CHINOOK,305,403,,,,05-1443,ANDREW_CR,18,STIKINE,SE ALASKA,0.5042,7,
,X32,2000,OCT,23,58.266,-135.736,58.248,-135.67,2.348,0.5,HS200034-X32-124-026,"Monday, October 23, 2000",CHINOOK,305,417,,,,,,,,,,,
,X33,2000,OCT,26,56.011,-132.745,55.983,-132.691,2.473,0.5,HS200034-X33-124-001,"Thursday, October 26, 2000",CHINOOK,505,1799,,,,,,,,,,,
,X33,2000,OCT,26,56.011,-132.745,55.983,-132.691,2.473,0.5,HS200034-X33-124-002,"Thursday, October 26, 2000",CHINOOK,392,720,,AD,,,,,,,,,
,X33,2000,OCT,26,56.011,-132.745,55.983,-132.691,2.473,0.5,HS200034-X33-124-004,"Thursday, October 26, 2000",CHINOOK,303,360,,,,05-1466,CRIPPLE_CR,25,UNUK RIVER,SE ALASKA,0.949,11,
,X33,2000,OCT,26,56.011,-132.745,55.983,-132.691,2.473,0.5,HS200034-X33-124-005,"Thursday, October 26, 2000",CHINOOK,308,335,,,,05-1465,ANDREW_CR,18,STIKINE,SE ALASKA,0.4798,11,
,X33,2000,OCT,26,56.011,-132.745,55.983,-132.691,2.473,0.5,HS200034-X33-124-008,"Thursday, October 26, 2000",CHINOOK,341,506,,,,05-1462,ANDREW_CR,18,STIKINE,SE ALASKA,0.9048,9,
,X34,2000,OCT,26,55.843,-132.491,55.805,-132.467,2.421,0.5,HS200034-X34-124-003,"Thursday, October 26, 2000",CHINOOK,322,421,,,,05-1476,ANDREW_CR,18,STIKINE,SE ALASKA,0.3755,12,
,X34,2000,OCT,26,55.843,-132.491,55.805,-132.467,2.421,0.5,HS200034-X34-124-004,"Thursday, October 26, 2000",CHINOOK,305,335,,,,05-1475,JOHNSON_CR,56,SNAKE-SP/SU,COLUMBIA-SNAKE,0.7026,12,
,X37,2000,OCT,26,55.267,-131.976,55.215,-131.955,3.204,0.5,HS200034-X37-124-001,"Thursday, October 26, 2000",CHINOOK,310,357,,AD,,05-1472,JOHNSON_CR,56,SNAKE-SP/SU,COLUMBIA-SNAKE,0.8831,10,
,X05,2001,MAR,10,48.953,-125.119,48.923,-125.164,2.53,0.5,HS200109-X05-124-004,"Saturday, March 10, 2001",CHINOOK,323,383,,,,,,,,,,,
,X05,2001,MAR,10,48.953,-125.119,48.923,-125.164,2.53,0.5,HS200109-X05-124-007,"Saturday, March 10, 2001",CHINOOK,348,523,,,,05-0008,SOOS_CR_H,50,PUGET SOUND,PUGET SOUND,0.8838,9,
,X05,2001,MAR,10,48.953,-125.119,48.923,-125.164,2.53,0.5,HS200109-X05-124-031,"Saturday, March 10, 2001",CHINOOK,468,1192,,,,,,,,,,,
,X05,2001,MAR,10,48.953,-125.119,48.923,-125.164,2.53,0.5,HS200109-X05-124-032,"Saturday, March 10, 2001",CHINOOK,454,1028,,,,,,,,,,,
,X06,2001,MAR,10,48.9,-125.216,48.863,-125.245,2.5,0.5,HS200109-X06-124-017,"Saturday, March 10, 2001",CHINOOK,310,344,,,,05-0050,HARRISON,3,LWFR-F,FRASER,0.8428,12,
,X06,2001,MAR,10,48.9,-125.216,48.863,-125.245,2.5,0.5,HS200109-X06-124-033,"Saturday, March 10, 2001",CHINOOK,442,1057,,,,,,,,,,,
,X06,2001,MAR,10,48.9,-125.216,48.863,-125.245,2.5,0.5,HS200109-X06-124-034,"Saturday, March 10, 2001",CHINOOK,496,1411,,,,,,,,,,,
,X06,2001,MAR,10,48.9,-125.216,48.863,-125.245,2.5,0.5,HS200109-X06-124-035,"Saturday, March 10, 2001",CHINOOK,528,1454,,,,,,,,,,,
,X06,2001,MAR,10,48.9,-125.216,48.863,-125.245,2.5,0.5,HS200109-X06-124-036,"Saturday, March 10, 2001",CHINOOK,520,1606,,,,,,,,,,,
,X06,2001,MAR,10,48.9,-125.216,48.863,-125.245,2.5,0.5,HS200109-X06-124-037,"Saturday, March 10, 2001",CHINOOK,432,939,,AD,,,,,,,,,
,X06,2001,MAR,10,48.9,-125.216,48.863,-125.245,2.5,0.5,HS200109-X06-124-038,"Saturday, March 10, 2001",CHINOOK,501,1440,,,,,,,,,,,
,X06,2001,MAR,10,48.9,-125.216,48.863,-125.245,2.5,0.5,HS200109-X06-124-039,"Saturday, March 10, 2001",CHINOOK,409,837,,AD,,,,,,,,,
,X06,2001,MAR,10,48.9,-125.216,48.863,-125.245,2.5,0.5,HS200109-X06-124-040,"Saturday, March 10, 2001",CHINOOK,470,1230,,AD,,,,,,,,,
,X06,2001,MAR,10,48.9,-125.216,48.863,-125.245,2.5,0.5,HS200109-X06-124-041,"Saturday, March 10, 2001",CHINOOK,490,1281,,,,,,,,,,,
,X07,2001,MAR,10,48.794,-125.304,48.803,-125.366,2.51,0.5,HS200109-X07-124-018,"Saturday, March 10, 2001",CHINOOK,316,384,,,,05-0090,SPRING_CR_H,62,MID COLUMBIA-SP,COLUMBIA-SNAKE,0.9648,12,
,X07,2001,MAR,10,48.794,-125.304,48.803,-125.366,2.51,0.5,HS200109-X07-124-046,"Saturday, March 10, 2001",CHINOOK,433,981,,,,,,,,,,,
,X07,2001,MAR,10,48.794,-125.304,48.803,-125.366,2.51,0.5,HS200109-X07-124-047,"Saturday, March 10, 2001",CHINOOK,404,805,,,,,,,,,,,
,X07,2001,MAR,10,48.794,-125.304,48.803,-125.366,2.51,0.5,HS200109-X07-124-048,"Saturday, March 10, 2001",CHINOOK,429,881,,,,,,,,,,,
,X08,2001,MAR,10,48.833,-125.539,48.844,-125.599,2.46,0.5,HS200109-X08-124-028,"Saturday, March 10, 2001",CHINOOK,675,4108,,,,,,,,,,,
,X08,2001,MAR,10,48.833,-125.539,48.844,-125.599,2.46,0.5,HS200109-X08-124-029,"Saturday, March 10, 2001",CHINOOK,417,861,,,,,,,,,,,
,X09,2001,MAR,10,48.87,-125.759,48.88,-125.812,2.18,0.5,HS200109-X09-124-012,"Saturday, March 10, 2001",CHINOOK,336,496,,,,05-0146,STILLAGUAMISHS,50,PUGET SOUND,PUGET SOUND,0.4443,12,
,X09,2001,MAR,10,48.87,-125.759,48.88,-125.812,2.18,0.5,HS200109-X09-124-013,"Saturday, March 10, 2001",CHINOOK,491,1367,,,,,,,,,,,
,X10,2001,MAR,10,48.902,-125.979,48.919,-126.025,2.08,0.5,HS200109-X10-124-006,"Saturday, March 10, 2001",CHINOOK,305,383,,,,05-0153,ELKIN,2,MUFR,FRASER,0.9921,12,
,X10,2001,MAR,10,48.902,-125.979,48.919,-126.025,2.08,0.5,HS200109-X10-124-008,"Saturday, March 10, 2001",CHINOOK,702,4434,,,,,,,,,,,
,X10,2001,MAR,10,48.902,-125.979,48.919,-126.025,2.08,0.5,HS200109-X10-124-009,"Saturday, March 10, 2001",CHINOOK,700,3890,,,,,,,,,,,
,X13,2001,MAR,11,49.636,-126.494,49.601,-126.527,2.46,0.5,HS200109-X13-124-016,"Sunday, March 11, 2001",CHINOOK,406,762,,,,,,,,,,,
,X14,2001,MAR,11,49.599,-126.538,49.583,-126.595,2.42,0.5,HS200109-X14-124-022,"Sunday, March 11, 2001",CHINOOK,434,924,,AD,,,,,,,,,
,X14,2001,MAR,11,49.599,-126.538,49.583,-126.595,2.42,0.5,HS200109-X14-124-023,"Sunday, March 11, 2001",CHINOOK,428,873,,,,,,,,,,,
,X14,2001,MAR,11,49.599,-126.538,49.583,-126.595,2.42,0.5,HS200109-X14-124-024,"Sunday, March 11, 2001",CHINOOK,434,984,,,,,,,,,,,
,X14,2001,MAR,11,49.599,-126.538,49.583,-126.595,2.42,0.5,HS200109-X14-124-025,"Sunday, March 11, 2001",CHINOOK,333,468,,,,,,,,,,,
,X14,2001,MAR,11,49.599,-126.538,49.583,-126.595,2.42,0.5,HS200109-X14-124-026,"Sunday, March 11, 2001",CHINOOK,494,1401,,,,,,,,,,,
,X14,2001,MAR,11,49.599,-126.538,49.583,-126.595,2.42,0.5,HS200109-X14-124-027,"Sunday, March 11, 2001",CHINOOK,492,1434,,,,,,,,,,,
,X14,2001,MAR,11,49.599,-126.538,49.583,-126.595,2.42,0.5,HS200109-X14-124-028,"Sunday, March 11, 2001",CHINOOK,518,1687,,,,,,,,,,,
,X14,2001,MAR,11,49.599,-126.538,49.583,-126.595,2.42,0.5,HS200109-X14-124-029,"Sunday, March 11, 2001",CHINOOK,510,1827,,,,,,,,,,,
,X14,2001,MAR,11,49.599,-126.538,49.583,-126.595,2.42,0.5,HS200109-X14-124-030,"Sunday, March 11, 2001",CHINOOK,596,2610,,,,,,,,,,,
,X15,2001,MAR,11,49.556,-126.633,49.528,-126.674,2.32,0.5,HS200109-X15-124-020,"Sunday, March 11, 2001",CHINOOK,421,928,,,,,,,,,,,
,X15,2001,MAR,11,49.556,-126.633,49.528,-126.674,2.32,0.5,HS200109-X15-124-021,"Sunday, March 11, 2001",CHINOOK,429,943,,,,,,,,,,,
,X15,2001,MAR,11,49.556,-126.633,49.528,-126.674,2.32,0.5,HS200109-X15-124-022,"Sunday, March 11, 2001",CHINOOK,389,660,,,,,,,,,,,
,X15,2001,MAR,11,49.556,-126.633,49.528,-126.674,2.32,0.5,HS200109-X15-124-023,"Sunday, March 11, 2001",CHINOOK,400,748,,,,,,,,,,,
,X15,2001,MAR,11,49.556,-126.633,49.528,-126.674,2.32,0.5,HS200109-X15-124-024,"Sunday, March 11, 2001",CHINOOK,315,388,,,,05-0226,HANFORD_REACH,55,UPPER COLUMBIA-SU/F,COLUMBIA-SNAKE,0.9968,12,
,X15,2001,MAR,11,49.556,-126.633,49.528,-126.674,2.32,0.5,HS200109-X15-124-027,"Sunday, March 11, 2001",CHINOOK,361,601,,AD,,,,,,,,,
,X15,2001,MAR,11,49.556,-126.633,49.528,-126.674,2.32,0.5,HS200109-X15-124-028,"Sunday, March 11, 2001",CHINOOK,392,539,,,,,,,,,,,
,X15,2001,MAR,11,49.556,-126.633,49.528,-126.674,2.32,0.5,HS200109-X15-124-029,"Sunday, March 11, 2001",CHINOOK,403,691,0.2,AD,,,,,,,,,
,X15,2001,MAR,11,49.556,-126.633,49.528,-126.674,2.32,0.5,HS200109-X15-124-030,"Sunday, March 11, 2001",CHINOOK,360,576,1.1,AD,,,,,,,,,
,X15,2001,MAR,11,49.556,-126.633,49.528,-126.674,2.32,0.5,HS200109-X15-124-031,"Sunday, March 11, 2001",CHINOOK,622,3002,1.2,,,,,,,,,,
,X15,2001,MAR,11,49.556,-126.633,49.528,-126.674,2.32,0.5,HS200109-X15-124-032,"Sunday, March 11, 2001",CHINOOK,451,1107,,,,,,,,,,,
,X15,2001,MAR,11,49.556,-126.633,49.528,-126.674,2.32,0.5,HS200109-X15-124-033,"Sunday, March 11, 2001",CHINOOK,633,3052,,,,,,,,,,,
,X15,2001,MAR,11,49.556,-126.633,49.528,-126.674,2.32,0.5,HS200109-X15-124-034,"Sunday, March 11, 2001",CHINOOK,569,2276,,,,,,,,,,,
,X15,2001,MAR,11,49.556,-126.633,49.528,-126.674,2.32,0.5,HS200109-X15-124-035,"Sunday, March 11, 2001",CHINOOK,477,1265,,,,,,,,,,,
,X15,2001,MAR,11,49.556,-126.633,49.528,-126.674,2.32,0.5,HS200109-X15-124-036,"Sunday, March 11, 2001",CHINOOK,444,976,,,,,,,,,,,
,X15,2001,MAR,11,49.556,-126.633,49.528,-126.674,2.32,0.5,HS200109-X15-124-037,"Sunday, March 11, 2001",CHINOOK,503,1602,,,,,,,,,,,
,X15,2001,MAR,11,49.556,-126.633,49.528,-126.674,2.32,0.5,HS200109-X15-124-038,"Sunday, March 11, 2001",CHINOOK,597,2718,,,,,,,,,,,
,X15,2001,MAR,11,49.556,-126.633,49.528,-126.674,2.32,0.5,HS200109-X15-124-039,"Sunday, March 11, 2001",CHINOOK,519,1712,,,,,,,,,,,
,X15,2001,MAR,11,49.556,-126.633,49.528,-126.674,2.32,0.5,HS200109-X15-124-040,"Sunday, March 11, 2001",CHINOOK,445,984,,,,,,,,,,,
,X15,2001,MAR,11,49.556,-126.633,49.528,-126.674,2.32,0.5,HS200109-X15-124-041,"Sunday, March 11, 2001",CHINOOK,522,1656,,,,,,,,,,,
,X15,2001,MAR,11,49.556,-126.633,49.528,-126.674,2.32,0.5,HS200109-X15-124-042,"Sunday, March 11, 2001",CHINOOK,587,2434,,,,,,,,,,,
,X15,2001,MAR,11,49.556,-126.633,49.528,-126.674,2.32,0.5,HS200109-X15-124-043,"Sunday, March 11, 2001",CHINOOK,532,1916,,,,,,,,,,,
,X16,2001,MAR,11,49.51,-126.7,49.489,-126.75,2.32,0.5,HS200109-X16-124-001,"Sunday, March 11, 2001",CHINOOK,340,462,1.1,AD,,,,,,,,,
,X16,2001,MAR,11,49.51,-126.7,49.489,-126.75,2.32,0.5,HS200109-X16-124-002,"Sunday, March 11, 2001",CHINOOK,402,686,1.1,AD,,,,,,,,,
