5010,Bear_Valley_Cr,#N/A,0,0.039620032,0,0.026115448,0,0.034567074,0,0.027400458,0,0.062492483,0,0.027008444,9.17431E-05,0.035029232,0,0.042008214,0,0.121547392,0,0.185478348,0,0.107744656,0,0.170034686,0,0.094874583,0,0.759247388,0,0.084163604,0.00559322,0.163262194,0,0.070710785,0,0.066936895,0,0.055493292,0,0.053207829,0,0.06618838,0,0.146766673,0,0.044230727,0,0.043577859,0,0.136794623,0,0.106076329,0,0.146310814,0,0.445349833,0,0.496799145,0,0.050851762,0,0.145020238,0,0.042372372,0,0.037434991,0,0.142080941,0.00015873,0.060267759,0,0.038018192,0,0.12973538,0,0.048224521,0,0.063536613,0,0.124917206,0,0.022057011,0,0.016251225,0,0.051391674,0,0.050613319,6.80272E-05,0.03260163
5012,Big_Cr,#N/A,0,0.046506604,0,0.024221696,0,0.032637067,0,0.02214239,0,0.055679529,0,0.027388344,0,0.025825551,0,0.0506355,0,0.321309935,0,0.136845433,0,0.316306426,0,0.10404028,0,0.088140155,0,0.270319572,0,0.050885013,0,0.069779272,0,0.079796471,0,0.062495825,0,0.073583105,0,0.06792164,0,0.128036129,0,0.117899067,0,0.028377322,0,0.111413605,0,0.109270202,0,0.071923673,0,0.086327587,0,0.279473291,0,0.234534135,0,0.084302438,0,0.107907418,0,0.036447859,0,0.033956438,0,0.09653253,0,0.0536399,0,0.032106121,0,0.102046459,0,0.041411615,0,0.10130855,0,0.196337706,0,0.053984292,0,0.018994633,0,0.077052014,0,0.041864935,0,0.019780888
5015,Camas_Cr,#N/A,0,0.048800349,0,0.021210455,0,0.033173671,0,0.020171076,0,0.063040537,0,0.02924012,0,0.060628537,0,0.029437367,0,0.170448222,0,0.151222547,0,0.27959159,0,0.044723237,0,0.053674463,0,0.518627889,0,0.053043708,0,0.109409207,0,0.181872445,0,0.080789553,0,0.077458551,0,0.052017949,0,0.126846475,0,0.127967967,0,0.041981321,0,0.085260029,0,0.139233252,0,0.051011252,0,0.116664614,0,0.12781312,0,0.311797164,0,0.027207755,0,0.169697457,0,0.043487242,0,0.045009778,0,0.075152261,0,0.043545425,0,0.045609455,0,0.071984729,0,0.063691171,0,0.080983597,0,0.119370107,0,0.0648718,0,0.015554761,0,0.089913325,0,0.075855836,0,0.022053622
5016,Capehorn_Cr,#N/A,0,0.051367829,0,0.02592131,0,0.033115059,0,0.042312728,0,0.074983399,0,0.04305674,0,0.042249923,9.17431E-05,0.093722407,0,0.198136886,0,0.059513563,0,0.33278381,0,0.075930471,0,0.082811623,0,0.418259203,0,0.044595582,0,0.041604465,0,0.113130596,0,0.04772146,0,0.059280851,0,0.054788175,0,0.115286111,0,0.069266711,0,0.028228321,0,0.087717823,0,0.237646109,0,0.063842396,0,0.096917466,0,0.11083081,0,0.127896621,0,0.0345525,0,0.182672939,0,0.025106854,0,0.035229556,0,0.140095502,0,0.041664536,0,0.042395968,0,0.146526373,0,0.040349755,0,0.059437454,0,0.195817429,0,0.026632892,0,0.020332074,0,0.071875685,0,0.045474793,0,0.022996836
5017,Catherine_Cr,#N/A,9.61538E-05,0.043416966,0,0.023308838,0,0.038709711,0,0.023488428,0,0.039998875,0,0.023798062,0,0.040930272,0,0.05854552,0,0.505893835,0,0.20160003,0,0.100533829,0,0.065743576,0,0.060574407,0,0.443348673,0,0.097856707,0,0.055863903,0,0.09284771,0,0.047685118,0,0.094180077,0,0.101878482,0,0.073180571,0,0.132888124,0,0.045953385,0,0.070592321,0,0.065874924,0,0.087282815,0,0.058056037,0,0.209391558,0,0.131137637,0,0.044743945,0,0.057690837,0,0.026596215,0,0.054579243,0,0.069062498,0,0.039045711,0,0.053322073,0,0.048473569,0.000666667,0.058377666,0,0.06434943,0,0.158995016,0,0.041142227,0,0.02246015,0,0.06598763,0,0.039005007,0,0.020193184
5019,Chamberlain_Cr,#N/A,0,0.057730134,0,0.029873481,0,0.033447137,0,0.026403434,0,0.076541755,0,0.025155087,0,0.061725671,0,0.037042997,0,0.121307856,0,0.22181046,0,0.110953464,0,0.08532827,0,0.082799622,0,0.120632395,0,0.071903269,0,0.131295711,0,0.088120684,0,0.056430757,0,0.068891016,0,0.081663091,0,0.097880072,0,0.094366726,0,0.062317044,0,0.041837082,0,0.334641265,0,0.06505331,0,0.122642162,0,0.092160943,0,0.432815541,0,0.045577601,0,0.097888235,0,0.040979993,0,0.030881123,0,0.118354562,0.000952381,0.052863357,0,0.050961791,0,0.18768603,0,0.066598078,0,0.054103884,0,0.180597817,0,0.03574911,0,0.014795925,0,0.063617958,0,0.028206855,0,0.018336977
5034,Crooked_Fk_Cr,#N/A,0.004038462,0.086934074,5.43478E-05,0.020549419,0.0031875,0.06875282,4.6729E-05,0.026976775,0,0.062985302,0,0.021409331,0,0.041898719,9.17431E-05,0.037381049,0,0.263666246,0,0.084867296,0,0.23334782,0,0.401849782,0,0.036916748,0,0.753116784,0,0.043593922,0,0.043148132,0,0.11781725,0,0.06184641,0,0.062506681,0,0.06392399,0.001896552,0.128300521,0,0.053214205,0,0.045588022,0,0.087463234,0,0.232515871,0,0.069701781,0,0.165086187,0,0.038599339,0,0.436369158,0,0.061386373,0,0.116770559,0,0.052058942,0,0.059681872,0,0.069000954,0,0.039267984,0,0.033680934,0,0.054001426,0,0.065109443,0,0.051404578,0,0.169873386,0,0.047705966,0,0.019936591,0,0.063441954,8.40336E-05,0.04142305,0,0.020877787
5037,Dworshak_H,#N/A,0,0.044766821,0,0.0353476,0,0.029981786,0,0.025838813,0,0.069599537,0,0.023379533,0,0.045069731,0,0.033801548,0,0.095266151,0,0.174108305,0,0.174671809,0,0.329736392,0,0.066370467,0,0.372010641,0,0.043796481,0,0.096264607,0,0.107801329,0,0.068670729,0,0.048841729,0,0.041681619,0,0.083358016,0,0.056056549,0,0.049884907,0,0.042528499,0,0.228757498,0,0.06548281,0,0.08703061,0,0.112066971,0,0.242431923,0,0.046928645,0,0.174605894,0,0.026862199,0,0.06067027,0,0.079677286,7.93651E-05,0.038035202,0,0.039774078,0,0.204258098,0.000111111,0.061164156,0,0.123041495,0,0.121394566,0,0.044298508,0.001043165,0.032315512,0,0.048633961,0,0.034049293,0.000170068,0.02540752
5055,Imnaha_R,#N/A,0,0.040838828,0,0.01799561,0,0.027369187,0,0.025021243,0,0.045762533,0,0.032435208,0,0.03190379,0.000733945,0.035087797,0,0.115845053,0,0.185053895,0,0.02019383,0,0.081103932,0,0.138044648,0,0.55576312,0,0.061679199,0,0.08410543,0,0.112148034,0,0.075559045,0,0.068218178,0,0.060653156,0.000344828,0.076631177,0,0.055962104,0,0.092792824,0,0.17958725,0,0.299539227,0,0.072792317,0,0.121109317,0,0.567376508,0,0.047713076,0,0.08761722,0,0.098983937,0,0.033701086,0,0.039097893,0,0.058706556,0,0.026626365,0,0.041324002,0,0.14514523,0,0.04999357,0.004166667,0.070490056,0,0.117035804,0,0.061246756,0,0.02107253,0,0.055960245,0,0.037305687,0,0.016379998
5058,Johnson_Cr,US,0,0.067038411,0,0.029852709,0,0.035832939,0,0.024277785,0,0.082558929,0,0.031986594,0,0.054238018,0,0.046326642,0,0.327437923,0,0.091043179,0,0.224693032,0,0.138063957,0,0.072674123,0,0.307311385,0,0.035551426,0,0.113347231,0,0.185631883,0,0.054451413,0,0.083111411,0,0.05207793,0,0.0654476,0,0.071732844,0,0.035416286,0,0.043621035,0,0.116716377,0,0.118918807,0,0.119844657,0,0.145787398,0,0.28453261,0,0.080030857,0,0.033525107,0.000234375,0.048866515,0,0.04599252,0,0.090339325,0.000714286,0.0615783,0.00017094,0.046410833,0,0.103876075,0,0.04575421,0,0.044202115,0,0.218791979,0,0.045483469,0,0.021524189,0,0.074535951,8.40336E-05,0.04044766,0,0.022107385
5059,Johnson_H,#N/A,0,0.063404104,0,0.018343916,0,0.028360544,4.6729E-05,0.027131176,0,0.061074147,0,0.022653265,0,0.036996466,0.001192661,0.086063548,0,0.194555639,0,0.122558223,0,0.118326456,0,0.062257873,0,0.082470378,0,0.877809002,0,0.094236328,0.000169492,0.070290913,0,0.111507681,0,0.067754341,0,0.058943384,0,0.044543667,0,0.122574232,0,0.043492491,0,0.04523678,0,0.100745875,0,0.084636327,0,0.081205464,0,0.070894196,0,0.049917524,0,0.338510294,0,0.073905725,0,0.071534225,0,0.036939394,0,0.052811381,0,0.049768299,0,0.043164075,0.00025641,0.048329749,0,0.084131643,0,0.05255905,0,0.111744977,0,0.123599251,0,0.046306871,0,0.016205671,0,0.055565208,0,0.028881306,0,0.019526457
5081,Lochsa_R,#N/A,0.000384615,0.065532488,0.00076087,0.041218852,0,0.034263202,0,0.02135144,0,0.042917761,0,0.022443796,0,0.041342013,0,0.042753156,0,0.169397546,0,0.361156857,0,0.258272938,0,0.10067644,0,0.070272277,0,0.300023131,0,0.051779182,0,0.076048552,0,0.120362115,0,0.115285847,0,0.072663102,0,0.067341793,0.00137931,0.083483076,0,0.110379244,0,0.036295616,0,0.048979618,0,0.050280637,0,0.087310152,0,0.10876756,0,0.27937465,0,0.139849618,0,0.068700066,0,0.192440305,0,0.026493769,0,0.043928298,0,0.042322059,0,0.02914886,0,0.033605847,0,0.106036821,0,0.061101546,0,0.067732582,0,0.190593806,0.001028037,0.070522459,0,0.014206681,0,0.057972538,0,0.032153807,0,0.020991867
5082,Lolo_Cr,#N/A,0,0.044129731,0,0.02121614,0.000125,0.043701041,0,0.030549483,0,0.052060536,5.34759E-05,0.030716078,0,0.046857139,0,0.045685444,0,0.115620104,0,0.115058212,0,0.242489979,0,0.108352178,0,0.080889627,0,0.35905523,0,0.067981337,0,0.087338644,0,0.085438822,0,0.064666075,0,0.056207792,0,0.052930639,0,0.09835109,0,0.041097607,0,0.08491442,0,0.055632629,0,0.064022936,0,0.108229028,0,0.096951082,0,0.386880767,0,0.456295365,0,0.042807182,0,0.088555428,0,0.027333977,0,0.034671281,0,0.072351714,0,0.052826226,0.00017094,0.069297123,0,0.12686579,0,0.050757128,0,0.048240977,0,0.260286213,0,0.041970266,0,0.017732438,0,0.086900692,0,0.043133258,0,0.015196072
5083,LookingGlass_H,#N/A,0,0.054081712,0,0.026349067,0,0.028071628,0,0.031246402,0,0.065505507,0,0.027724083,0,0.061291327,0,0.066191042,0,0.243539087,0,0.301821784,0,0.156966314,0,0.027902963,0,0.057404416,0,0.216567836,0,0.07982128,0,0.086779552,0,0.103384479,0,0.068263126,0,0.074091177,0,0.072059581,0,0.090942766,0,0.076971878,0,0.049989097,0,0.063059597,0,0.181062077,0,0.052220232,0,0.149767163,0,0.295724763,0,0.374191919,0,0.055637655,0,0.088160156,0,0.046796374,0,0.049909914,0,0.06409432,0,0.041310843,0,0.04042533,0,0.089389631,0,0.0598297,0,0.117899915,0,0.23041443,0,0.120061397,0,0.016513218,0,0.041523877,0,0.051482089,6.80272E-05,0.026028603
5095,Minam_R,#N/A,0,0.038614767,0,0.023636577,0,0.026995792,0,0.02822044,0,0.06751757,0,0.028218496,0.089541284,0.395611763,0.00266055,0.04911945,0,0.157553234,0,0.296160495,0,0.333275588,0,0.044271588,0,0.067714684,0,0.799154448,0,0.054244408,0,0.083653613,0,0.149352705,0,0.059020748,0,0.056207308,0,0.083234635,0.003965517,0.130183647,0,0.090401148,0,0.052969774,0,0.093442703,0,0.146135412,0,0.05064111,0,0.159770962,0,0.383133644,0,0.380812739,0,0.056118757,0,0.122192095,0,0.031910514,0,0.042743217,0,0.078503533,0,0.054300552,0,0.042756487,0,0.13285791,0.000333333,0.061905786,0,0.055273804,0,0.110839889,0,0.06568092,0.000179856,0.027321505,0,0.040637465,0,0.044477609,0,0.016032392
5103,Newsome_Cr,#N/A,0.000192308,0.043067611,0,0.02170114,0,0.034853107,0,0.025087793,0,0.056104355,0,0.022690284,0,0.053340458,0,0.036579615,0,0.117412528,0,0.124013605,0,0.504382871,0,0.100406845,0,0.087273762,0,0.608991939,0,0.079030527,0,0.073320393,0,0.104979489,0,0.05874471,0,0.065867612,0,0.097711794,0,0.072139001,0,0.072713216,0,0.034738409,0,0.100057077,0,0.164175075,0,0.119953102,0,0.125309763,0,0.072741798,0,0.340278546,0,0.033875753,0,0.167545344,0,0.03418811,0,0.043370589,0,0.110950534,0,0.06107282,0,0.043302871,0,0.092889885,0,0.050526737,0,0.056041271,0,0.173370275,0,0.041594664,0,0.016000288,0,0.03874891,0,0.025800321,0,0.015101748
5108,Pahsimeroi_R,#N/A,0,0.064411888,0,0.03778995,0,0.028440859,0,0.032229202,0,0.047543311,0,0.025956334,0,0.046798575,0,0.028282829,0,0.137987291,0,0.098112194,0,0.113069839,0,0.108981685,0,0.109843726,0,0.36034433,0,0.189432465,0,0.062654861,0,0.149247267,0,0.028602941,0.00078125,0.065869944,0,0.115988169,0.000344828,0.089249222,0,0.092681552,0,0.035080129,0,0.054110731,0,0.104176279,0,0.064243697,0,0.144919073,0,0.055061903,0,0.125161801,0,0.030518326,0,0.075857505,0,0.026116436,0,0.049908077,0,0.081349396,0,0.03664484,0,0.035558375,0,0.215581352,0,0.053350582,0,0.088544086,0,0.255372336,0,0.059368868,0,0.018568642,0,0.130937429,0,0.073340255,0,0.016597215
5114,Rapid_R_H,#N/A,0,0.047323888,0,0.036355497,0,0.025316856,0,0.020508107,0,0.07035151,0,0.023408853,0,0.065561404,0,0.040238533,0,0.24748326,0,0.185826604,0,0.104432756,0,0.154677597,0,0.060764071,0,0.450195054,0,0.098087725,0,0.070504305,0,0.07158219,0,0.126531271,0,0.040161909,0,0.043812308,0,0.076533585,0,0.078371243,0,0.054875119,0,0.026317621,0,0.062411485,0,0.117904462,0,0.086804055,0,0.213671724,0,0.412093414,0,0.056216688,0,0.115175156,0,0.025970319,0,0.027180579,0,0.070420675,0,0.034079954,0,0.047338932,0,0.167440039,0,0.049783626,0,0.029110339,0,0.158707485,0,0.041383708,0,0.024271358,0,0.035184431,0,0.037489787,0,0.029954753
5115,Red_R,#N/A,0,0.031019991,5.43478E-05,0.027218956,0,0.028648106,0,0.027212812,0,0.0615717,0,0.032261494,0,0.055148252,0,0.042699956,0,0.150501504,0,0.121065946,0,0.153998317,0,0.089031728,0,0.053851346,0,0.495789248,0,0.069934752,0,0.078635925,0,0.106875791,0,0.069766229,0,0.064340422,0,0.088490625,0,0.057802716,0,0.074794696,0,0.050276447,0,0.06003406,0,0.191990046,0,0.106852521,0,0.088522772,0,0.262939734,0,0.254413488,0,0.040039984,0,0.089198939,0,0.04822405,9.09091E-05,0.06311008,0,0.053441212,0,0.037867714,0,0.041360645,0,0.038109207,0,0.055236439,0,0.088367995,0,0.169729351,0,0.047340908,0,0.021293127,0,0.046770293,0,0.026936558,0,0.017111668
5124,Sawtooth_H,#N/A,0,0.037430198,0,0.018445735,0,0.024570999,0,0.023259708,0,0.07122387,0,0.028938178,0,0.038587905,0,0.040616165,0,0.260874093,0,0.060673129,0,0.319744607,0,0.08234169,0,0.074797215,0,0.399712488,0,0.087398488,0,0.062487131,0,0.183440335,0,0.062466806,0,0.049139409,0,0.070340045,0.000172414,0.110300642,0,0.131633897,0,0.023023469,0,0.086573191,0,0.070041902,0,0.131031971,0,0.101674477,0,0.090729395,0,0.282991181,0,0.072385191,0,0.060773426,0,0.057549033,0,0.063062868,0,0.053314394,0.002460317,0.061914,0,0.041031942,0,0.077789019,0,0.052862272,0,0.03198408,0,0.183962583,0,0.055909531,0.006330935,0.067961467,0,0.044889441,0,0.037312004,0,0.014320908
5125,Secesh_R,#N/A,0,0.046258015,0,0.024428974,0,0.025522873,0,0.029951162,0,0.146449945,0,0.019860248,0.001009174,0.059310152,0,0.095119305,0,0.189851212,0,0.131345372,0,0.088851221,0,0.109676977,0,0.099758011,0,0.424624152,0,0.07009804,0,0.071826924,0,0.114873493,0,0.048850287,0.00015625,0.072778958,0,0.069444875,0.000344828,0.08721137,0,0.198023687,0,0.038166907,0,0.093856491,0,0.065683856,0,0.080738515,0,0.158350114,0,0.166772724,0,0.105277483,0,0.036296816,0,0.067488987,0,0.033354785,0,0.046156034,0,0.070870765,0.000238095,0.048038871,0,0.046127951,0,0.088918787,0,0.071026769,0,0.039737105,0,0.1804349,0,0.036803878,0,0.018238168,0.00027027,0.059202588,8.40336E-05,0.052426887,0,0.019313459
5139,Tucannon_H,#N/A,0,0.032965251,0,0.017279032,0,0.024802835,0,0.027348002,0,0.054882823,0,0.028567954,0.006697248,0.120137467,0,0.051677258,0,0.164831385,0,0.222083462,0,0.162372863,0,0.086069302,0,0.111063693,0,0.252573389,0,0.053099985,0.004237288,0.140489903,0,0.266808962,0,0.056589732,0,0.064077508,0,0.06361246,0,0.067068032,0,0.080429388,0,0.046966989,0,0.106491072,0,0.076747926,0,0.06949189,0,0.087408237,0,0.313720627,0,0.237494001,0,0.064038117,0,0.076921386,0,0.028051387,0,0.050187922,0,0.100328329,0,0.039635523,0,0.056921047,0,0.067493521,0,0.057216562,0,0.058429606,0,0.148759183,0,0.050663555,0,0.024310882,0,0.038410039,0,0.052412448,0,0.021913613
5140,Tucannon_R,#N/A,0,0.051883642,0,0.023143975,0,0.031320875,0,0.021845487,0,0.065724443,0,0.029144674,0,0.08731546,0,0.029699591,0,0.317495847,0,0.281820569,0,0.195468209,0,0.074692291,0,0.048592131,0,0.15361622,0,0.089868586,0,0.073406008,0,0.102573036,0,0.079457657,0,0.054584755,0,0.104347304,0,0.07747332,0,0.069459275,0,0.0578996,0,0.115620616,0,0.132213294,0,0.115255264,0,0.105337579,0,0.070768996,0,0.155565999,0,0.053446616,0,0.105343306,0.000078125,0.045705273,0,0.039558215,0,0.113474806,0,0.044252445,0,0.032888548,0,0.161494805,0,0.06059959,0,0.048001229,0,0.167388803,0,0.056612314,0,0.016920583,0,0.037449264,0,0.065212818,0,0.017602289
5157,Wenaha_R,#N/A,0,0.024836733,0.000163043,0.031282939,0,0.024860849,4.6729E-05,0.02550402,0,0.060347925,0,0.021045745,0,0.028762382,0,0.043894553,0,0.299498578,0,0.288231141,0,0.305891087,0,0.065768835,0,0.077288792,0,0.065759656,0,0.11641715,0,0.063256808,0,0.06849807,0,0.081519856,0,0.06468225,0,0.050759902,0.000172414,0.085960836,0,0.073524392,0.000103093,0.044878603,0,0.04582543,0,0.222976956,0,0.084291132,0,0.074996176,0,0.14908324,0,0.235286051,0,0.046948179,0,0.050001139,0,0.044964806,0,0.04498717,0,0.091282465,0,0.054547296,0,0.036449252,0,0.062009448,0,0.043990733,0,0.046373119,0,0.142439857,0,0.075158744,0,0.022839213,0,0.046988577,0,0.051244903,0,0.022155827
5021,Chickamin_H,#N/A,0,0.062577565,0,0.030303131,0,0.022379624,0,0.024535277,0,0.078456247,0,0.032846732,0,0.050684246,0,0.033060383,0,0.340187228,0,0.139555817,0,0.103250453,0,0.018783953,0,0.117693705,0,0.388660408,0,0.05624939,0,0.095300496,0,0.097262459,0,0.063483486,0,0.091937167,0,0.0464535,0,0.052250698,0,0.043325652,0,0.08706679,0,0.048353417,0,0.199044723,0,0.124640911,0,0.109807201,0,0.09685008,0,0.133272376,0,0.056935635,0,0.192397582,0,0.02741185,0,0.031246402,0,0.053332043,0,0.03599702,0,0.034546533,0,0.064138033,0,0.045947472,0,0.077698389,0,0.13458158,0,0.076263223,0,0.029887277,0,0.051805709,0,0.054293749,0,0.017040309
5022,Chickamin_R,#N/A,0.000384615,0.056439575,0,0.019767503,0.001125,0.0316739,0.021074766,0.14190825,0,0.081882831,0,0.031104338,0,0.049281237,0,0.051207341,0,0.183594449,0,0.232662632,0,0.29266398,0,0.062293685,0.00125,0.131733908,0,0.213331136,0.000704225,0.036758844,0.000508475,0.070291354,0,0.122357559,0,0.061819561,0.01109375,0.242627455,0.003,0.12506423,0,0.069253245,0,0.04036831,0,0.045669212,0,0.075373683,0,0.110776202,0.000769231,0.113066398,0,0.116385144,0,0.066350209,0,0.339007157,0,0.098773428,0.006097561,0.383674194,0.000546875,0.050354999,0,0.045274878,0.025322581,0.293402665,0.008253968,0.113753795,0,0.039860618,0,0.189777682,0.000666667,0.042959946,0,0.057541174,0,0.140761161,0.000560748,0.10366501,0.000359712,0.019533081,0,0.07616574,8.40336E-05,0.034670659,0.003605442,0.057503984
5023,Clear_Cr,#N/A,0.048461538,0.278475721,5.43478E-05,0.019584214,0.0284375,0.194015494,0.00411215,0.063655896,0,0.096424801,0.008663102,0.109134795,0,0.043637172,0.010458716,0.139886085,0,0.44936461,0,0.230923703,0,0.272918831,0,0.034197954,0.02015625,0.244631711,0,0.193791854,0.004507042,0.14608095,0.002711864,0.158044322,0.017333333,0.314521611,0,0.049751231,0.0009375,0.09630596,0.000375,0.084649728,0.002586207,0.130024629,0.000615385,0.050694562,0,0.042827536,0,0.057045489,0,0.420214109,0,0.175330813,0,0.131390549,0,0.229650417,0,0.192125171,0,0.040061797,0.013170732,0.469347335,0.00015625,0.044072328,0,0.033038698,0,0.065828964,0.004047619,0.07847691,0.00034188,0.039987245,0,0.152291874,0.386444444,1.008955411,0.004027778,0.220427456,0,0.133893571,0,0.061333117,0.03823741,0.161995754,0,0.049307223,0.001008403,0.049391148,0.000714286,0.027168013
5033,Cripple_Cr,#N/A,0.005096154,0.136905861,0.003423913,0.079658095,0.01775,0.137898383,0.001915888,0.039694945,0,0.102376185,0.000427807,0.032979648,0,0.036079359,0,0.043031759,0,0.274041274,0,0.361266366,0,0.040548297,0,0.089722442,0.00078125,0.130862554,0.005454545,0.414861868,0.000140845,0.090911091,0.019491525,0.21788902,0.023555556,0.223852007,0.000119048,0.07050401,0,0.058062014,0,0.050918397,0,0.07412797,0,0.049096975,0.000103093,0.073203736,0.002419355,0.055782155,0,0.114469943,0,0.105927683,0,0.160452494,0.010526316,0.391512092,0,0.210017263,0,0.068935155,0.00097561,0.145562669,0.00015625,0.034929385,0.000818182,0.087688737,0,0.069230482,0.007698413,0.143092575,8.54701E-05,0.045111278,0,0.118749153,0.003444444,0.081595255,0.000277778,0.069253592,0,0.131176379,0.002990654,0.119361235,0.010539568,0.096672693,0.00027027,0.061988994,0,0.033783909,0.011530612,0.128545305
5061,Keta_R,#N/A,0.001538462,0.054264095,0.01173913,0.121055477,0,0.034941168,0.002149533,0.061791016,0,0.070242621,0.00144385,0.049311669,9.17431E-05,0.037911256,0,0.046179182,0,0.275661564,0.07826087,0.731215266,0,0.05099902,0,0.051093641,0.0040625,0.120509917,0,0.523038266,0.00028169,0.087145106,0.020508475,0.258838616,0.000444444,0.148562966,0,0.052279718,0.00140625,0.075965568,0.003375,0.136896535,0,0.055889766,0,0.108093332,0.000206186,0.076906527,0,0.059935792,0,0.131394105,0.000192308,0.047276505,0,0.098858661,0,0.084907956,0,0.695668244,0.000229885,0.13036051,0.000731707,0.103068726,0,0.027311613,0.000363636,0.047876895,0,0.060607973,0.000873016,0.045709068,0.00025641,0.064392218,0,0.11797776,0.020888889,0.240867817,0.000555556,0.056216062,0,0.160232004,0.002242991,0.048973477,0,0.015987244,0.00027027,0.079440095,0,0.071606818,0.001462585,0.03647668
5063,King_Cr,#N/A,0,0.025084952,0,0.02739471,0.003625,0.057859391,0.004906542,0.067436868,0,0.077182089,0.000695187,0.032738552,0,0.040251415,0,0.051401621,0,0.247043678,0,0.196319651,0,0.247154018,0,0.121808946,0,0.049567546,0,0.177065278,0,0.07686205,0.000169492,0.062814019,0.000888889,0.106258804,0,0.04832239,0,0.076203705,0.00025,0.05378592,0,0.10336384,0.001230769,0.080698812,0,0.03333182,0.001129032,0.075669516,0,0.268276938,0,0.094099124,0,0.059065466,0,0.165657762,0,0.344906735,0,0.107983241,0,0.084276095,0.000625,0.095173485,0.001181818,0.040633762,0,0.077328923,0.013095238,0.157172791,0,0.046650458,0,0.110157802,0,0.052228241,0,0.045604332,0,0.332373119,0,0.020565053,0,0.021752389,0.000135135,0.038548926,0.000336134,0.038138995,0.004183673,0.066401992
5004,Andrew_Cr,Other Cdn,0.000384615,0.137256548,0.000217391,0.040136999,0.003375,0.074006933,4.6729E-05,0.026308721,0,0.083822074,0.000160428,0.032697665,0,0.053298785,0.001376147,0.053313804,0,0.258060371,0,0.267580712,0,0.043137293,0,0.062462639,0,0.056934862,0,0.467635203,0.003098592,0.109769096,0.000847458,0.090532469,0,0.107287937,0,0.040444965,0,0.105792245,0.0255,0.273725355,0.001034483,0.086727177,0.000153846,0.064718832,0,0.059078058,0,0.040632315,0,0.13972236,0.000769231,0.103672246,0,0.372793167,0,0.301960524,0,0.110712175,0,0.049059607,0.000243902,0.074663323,0,0.046373685,0.001363636,0.062599449,0,0.062835712,7.93651E-05,0.028440859,0,0.043739483,0.001363636,0.096171146,0.000111111,0.084671958,0.000972222,0.092474791,0,0.180746907,0.00317757,0.063017561,0,0.019659711,0.33527027,1.077274124,0.034369748,0.31721641,6.80272E-05,0.01903103
5005,Andrew_CryH,#N/A,0,0.042863664,0.000326087,0.025616581,0.004125,0.105140807,0,0.029631676,0,0.073346996,0,0.027214233,0,0.045536071,0,0.034497775,0,0.192733845,0,0.102097424,0,0.164745483,0,0.118912359,0,0.077780533,0.031818182,0.685429981,0,0.080900047,0.016440678,0.244455833,0,0.102802961,0.00047619,0.041884807,0,0.076404237,0.012125,0.216558259,0.000517241,0.127538897,0,0.085472338,0,0.040940751,0,0.076146089,0,0.059647294,0,0.156090654,0,0.133140569,0,0.178393224,0,0.17094842,0,0.072753398,0.005853659,0.182441488,0,0.033549218,0.003,0.053090294,0,0.09172415,0.000555556,0.054806094,0,0.046324557,0.000454545,0.06316172,0.000111111,0.046080879,0.002083333,0.079471278,0,0.264245625,0.121401869,0.446120283,0,0.02248452,0.011081081,0.178446559,0.023697479,0.215841466,3.40136E-05,0.017479535
5006,Andrew_MedH,#N/A,0.000480769,0.048564949,0,0.034414968,0.002,0.061556044,0.000327103,0.036834132,0,0.053390904,0,0.026316009,0,0.045341341,0.002018349,0.085959211,0,0.173830761,0,0.161828702,0,0.420799735,0,0.079403212,0,0.056153675,0,0.279444155,0,0.033539165,0.008474576,0.175466564,0,0.103062528,0.000119048,0.067094957,0.00109375,0.051885092,0.00025,0.070013385,0.000517241,0.104912633,0.002,0.134448941,0,0.063245474,0,0.051137187,0,0.172751735,0,0.137704467,0,0.077308228,0,0.246052625,0,0.162715696,0,0.061421725,0.000731707,0.10614855,0.000078125,0.044974897,0.000818182,0.053310316,0,0.122447527,0.004047619,0.11251379,0.000854701,0.056766908,0.003636364,0.121478694,0.000666667,0.069949459,0.001805556,0.075046241,0,0.134934769,0.43317757,0.804152573,0,0.018037265,0.001351351,0.096694441,0.300168067,0.810699678,0.000102041,0.025228033
5069,Kowatua_Cr,#N/A,0.001057692,0.079099239,0.002065217,0.052275206,0.0025625,0.051355274,4.6729E-05,0.023087079,0,0.117830025,0.000588235,0.042009676,9.17431E-05,0.050276204,0,0.041716389,0,0.444471078,0,0.080779181,0,0.097751038,0,0.035994542,0,0.094798537,0.008181818,0.210561211,0.000422535,0.061828329,0,0.073333541,0,0.093591768,0,0.061217366,0,0.12172698,0.00125,0.10510947,0.002068966,0.099291435,0,0.055285308,0,0.074209101,0,0.076537631,0,0.187726834,0.004807692,0.141137316,0,0.103652197,0,0.073029606,0,0.188429989,0,0.058734318,0,0.197081228,0,0.037722963,0.000454545,0.066901607,0,0.084726049,0,0.033700201,0,0.040974703,0,0.103052295,0,0.065716956,0,0.118417745,0,0.182988912,0,0.067406631,0,0.028690107,0.000810811,0.072018182,0,0.048719701,3.40136E-05,0.01805657
